gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
CD3D	-0.145415922149728	6.39590040284139	-1.64637027474558	0.0500593366269087	0.0676423844869359	-1.79878293638546
CD3E	-0.346428133325093	6.5662421012127	-6.76081698122878	3.12105797182437e-11	8.57101055996011e-11	13.3446165178706
CD3EAP	0.779028514666273	6.55134403109348	14.0035900227426	5.19843788811767e-39	2.50944157735756e-38	76.7759910393553
CD3G	-0.581956702793446	7.09563852863001	-5.11531159481846	4.1570713968043e-07	9.27232881175014e-07	4.08544905481822
CD4	-0.181566419210382	6.45613829014009	-2.91841578496654	0.00364300991377604	0.00579471407879884	-4.51585129772919
CD40	-1.56696242926409	8.30899024198385	-9.53705217189025	0.269239903162966	0.309194177229554	67.046977061344
CD40LG	-4.66587748145973	10.7412603115695	-23.1330125542163	2.79862069467863e-86	2.17597967362432e-85	185.419069209274
CD44	0.19014802394173	6.37292199614259	3.85909098734305	0.115302407526692	0.145241633665985	4.72069944666409
CD46	0.559358118342963	7.49309885254261	3.42338658812003	0.0685504278480771	0.0903604857259538	-1.16899276668784
CD47	0.0631872423217144	6.48223419204239	2.42402744054055	4.16168876097061e-09	1.03790477265404e-08	25.8576273973347
CD48	-0.350208819943822	6.44425011424761	-7.80423498527438	2.48315762117891e-14	7.62367831687438e-14	20.3627493027599
CD5	-6.47258258432866	12.4901749262934	-44.3247827678089	2.92542886901266e-196	5.16715829659767e-195	438.633802741949
CD52	0.234061230871307	6.43538152511025	4.60387717526013	5.01323656711858e-06	1.03892033461702e-05	1.68650513044509
CD53	0.0883742238662797	6.25366435055462	1.87798234918262	0.38305308108385	0.422507224819817	-4.6685006668779
CD55	-1.76203745674825	8.45237652142267	-15.4580490851493	5.71776120648691e-46	3.01059199536315e-45	92.7460622150429
CD58	0.785727233041024	6.2938045472099	15.9503696568997	3.96238947297651e-27	1.61138886108041e-26	101.767265997478
CD59	-0.426478012450997	7.2014734699978	-3.81718660979319	0.222655855065605	0.261554268674577	2.79156282952719
CD5L	-1.51475669334732	7.79941091898176	-9.60196242068763	1.79417929156264e-20	6.44194040584665e-20	34.341408931755
CD6	-0.0702465405472985	6.20502829889503	-1.55257600438338	0.12102413893141	0.151765732952207	-7.54711152306172
CD63	3.50499480145387	6.28255820767948	54.835368966625	1.17217674601858e-242	3.00564534858807e-241	545.464103420841
CD68	-0.6989139982949	7.5967420167685	1.1450655841075	1.71981770360776e-05	3.41522073165889e-05	89.1727319512134
CD69	-0.0066895487456935	6.31801781363793	-0.373032332638523	0.00316850937505021	0.00507343618773689	-3.79308578799549
CD7	-0.557911477644818	7.16447314838216	-6.94006695718719	9.72021472995465e-12	2.72110433617796e-11	14.4893173719135
CD70	-0.319468808344761	6.96838436425022	-0.667639714684004	0.504606866579243	0.53829542632329	-8.52858295221137
CD72	0.0923480389157438	6.43751362255649	1.6872698787239	0.0920439988064844	0.118370886870609	-7.32953036221228
CD74	-0.105701593516806	6.99808565678008	-0.070637323718107	0.0279634532930068	0.0394776681902715	-2.21682534433158
CD79A	-0.14257134057953	6.56021002041839	-2.39919278168581	0.273511825823042	0.313468162046057	-3.03731996874447
CD79B	-1.23635731353386	8.14660605095989	-4.61514110965726	0.0989998114009821	0.126485630598914	10.1718998777177
CD80	0.288825980809738	6.15820593666843	6.22126015472993	8.96625156021044e-10	2.30663814768172e-09	10.0568491855937
CD81	6.20660678944836	6.7314311900697	69.6637292866754	4.48810944173292e-299	1.97514636583229e-297	675.313474530122
CD82	-0.844752233266922	7.69609850659712	2.69274792317521	0.00285981948618874	0.00459866487633367	9.00446349957031
CD83	-0.100849646534601	7.42489495583528	1.58886196045355	5.23585867051671e-06	1.08340748584805e-05	10.0239053005282
CD84	-0.25071581630174	6.71754736605879	-2.91256590583841	0.433440358106065	0.471151744289719	-0.928286183581282
CD86	-0.783351752295747	7.13235692974656	-5.06113774517414	0.00195881731250126	0.00320760813534959	5.17740061329399
CD8A	-0.541591351805103	6.78301451487973	-3.34857833141471	0.251388467498829	0.291147892833425	-0.754636163761478
CD8B	-1.62743948385805	7.88599222360732	-6.41805229548382	0.00671750492347765	0.0103657194559366	44.8405916315411
CD9	-0.673820770774846	9.58939400110743	-1.9561863957793	0.0508824685472544	0.0686805922917063	-6.84155637459163
