gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
GSTTP1	0.00326440401599726	6.32438362610438	0.183621701563645	0.854364726521406	0.877991740607757	-8.49948257974999
GSTTP2	0.330360571679069	6.60344255370904	6.78423989610281	0.164108164661919	2.99346640320266e-71	30.9225623837672
GSTZ1	-0.199365069463904	6.65604263359545	-5.89933046654053	0.221763824028799	1.49057866251265e-18	17.4160907826643
GSX1	-0.00101699475384898	6.25376716861947	-0.0720032336838978	0.942620410070006	0.953175143187815	-8.51376367849876
GSX2	-0.0108431281329713	6.14536977474307	-0.6439006464162	0.519855984675244	0.572498554658563	-8.30889568872647
GTDC1	-0.244676569000426	6.96836005910394	-7.52719849202119	1.06364812190479e-07	1.69203887711509e-43	52.6243452703691
GTF2A1	-0.060927988164521	6.44069730998183	-2.43164984486146	0.0783572558919201	0.000549793927260976	-5.0902479116991
GTF2A1L	-0.0207883086253891	6.312965477939	-1.18506961962963	0.275655538624683	0.000838161867039432	-6.21821841499245
GTF2A2	-0.385740854987237	10.7126895811913	-9.21045596490907	3.92609724265651e-19	1.83579347458578e-18	31.5075660195886
GTF2B	0.558110909311447	8.49666412802235	13.4347996053342	1.10565495329891e-36	8.34337579473727e-36	71.6457793991999
GTF2E1	-0.051045680642086	7.29764786172593	-1.11978620967476	0.263198434797703	0.313537259733916	-7.88930242546094
GTF2E2	-1.03103453016257	10.4722054348377	-27.1510421464621	1.12386950484109e-110	4.22960004646612e-109	241.709337757054
GTF2F1	0.346308774957196	8.71548836044329	8.7087823681085	2.30054100981981e-17	1.01406301852356e-16	27.4815833893147
GTF2F2	-0.729549692861596	9.72937438893583	-12.867365908543	4.40857077883794e-34	3.13161688156557e-33	65.6856677737094
GTF2H1	-0.29505111151125	6.94530349780158	-5.77771113529499	0.00127238042618539	4.18065196179602e-16	11.0536582788954
GTF2H2	-0.10025614527074	6.30277034719192	-3.60753288319644	0.000331676495944977	0.000666159745704083	-2.06354410558957
GTF2H2B	-0.065436337512164	8.09408261314963	-0.847314428963521	0.39711664430359	0.452065949074545	-8.15719226515935
GTF2H2D	-0.0211116449861946	6.32344374866845	-1.39143275928981	0.164547185458043	0.205933599628204	-7.54865094731173
GTF2H3	-0.438883670154326	7.87115159887223	-11.2190090202978	6.30428892671913e-27	3.71871949916163e-26	49.3050351237206
GTF2H4	-0.296737124220752	8.01807055192223	-7.47202799870494	2.42307433654476e-13	9.26073992469214e-13	18.3453445576246
GTF2H5	-1.51655762884509	10.8508236471304	-33.8521358811637	3.07897617463564e-148	2.46898342451979e-146	328.152257414094
GTF2I	-0.109378776312629	6.95822214977739	-2.06986736720494	0.00289058873784691	1.45665745511511e-15	7.50243079884457
GTF2IP1	-0.238162916317608	8.75446790032598	-3.36791805230278	0.13042573291877	8.70219309692617e-08	-0.498001806798375
GTF2IRD1	-0.469333596338978	6.91095222301424	-9.63996369903197	6.34800182872026e-05	1.62832744101463e-86	94.0591871953358
GTF2IRD2	-0.255398354767453	6.99958356165571	-7.81995694170331	2.00707733917941e-14	7.98149952065192e-14	20.7983387245817
GTF2IRD2B	-0.113947287273984	7.60861501905366	-1.7359411548187	0.147786966276368	5.10790402392287e-11	0.203659312860191
GTF2IRD2P	-0.218607926148108	6.84711907311163	-6.3434862890474	1.97112290614413e-05	3.50817646320458e-16	13.0928910447246
GTF3A	1.00645589406452	10.5748129816334	18.0713710608841	5.86303081924566e-60	7.61597383453773e-59	125.073090521512
GTF3C1	0.45716770669228	7.62578286661242	10.2167141145555	6.70703459681576e-23	3.53154906401566e-22	40.10209602786
GTF3C2	0.124234296351918	8.66649362559879	3.13232904514598	0.00633526832480164	0.000383741998167225	-3.45151363549292
GTF3C3	0.191475514153888	8.48896342353027	4.69287195764464	3.25563647406312e-06	8.23031452692155e-06	2.33292272109571
GTF3C4	-0.0202927610366563	6.56501777020995	-1.14393774114219	0.253050150211229	0.302749675420735	-7.86198820988804
GTF3C5	0.315085346235383	8.15279389858341	7.21907202623093	1.39828443188811e-12	5.1716814410734e-12	16.6215097137117
GTF3C6	-0.156141797139811	7.35426270841149	-3.41622638351428	0.00223332949840744	0.000170371128063425	-2.57617231261529
GTPBP1	0.332029767245982	6.40696203347042	12.123622753599	8.90874379443728e-31	5.8157412322746e-30	58.1147401581483
GTPBP10	0.0186978648104681	6.60532254359555	1.21257994028531	0.0121280333816005	8.59626885842497e-06	-1.84211014762973
GTPBP2	-0.21885963061716	6.61824815056948	-8.08427556260414	2.84638392975897e-15	1.16851420587958e-14	22.7240926362195
GTPBP3	0.0339175937114004	7.23013109440176	0.711943372921903	0.514985253305502	0.010541494225655	-7.22940645849998
GTPBP4	-0.165455042517483	10.2787492845316	-3.37495195456559	0.000780043150052455	0.00148761277639213	-2.86213934522298
GTPBP5	-0.139244060970139	6.43168766669303	-6.39758000128239	2.92985623490288e-10	9.76432682971339e-10	11.379568952182
GTPBP6	0.142049500636571	10.1869000250303	2.71825153902116	0.00672927995099495	0.0110792561566369	-4.83782426937621
GTPBP8	-0.133179371781769	7.65341891948554	-2.97469107511061	0.0459690028349974	9.63703500430735e-07	-2.97045322614294
GTSCR1	0.298351947926529	6.52535356391061	12.3996766691544	5.458780101797e-32	3.67008744466867e-31	60.8916991506497
GTSE1	-0.170848465364358	6.91095531677369	-2.66471472672114	0.00788728749837154	0.0128377033508714	-4.98055759577582
GTSF1	0.647786766449806	6.54637051867195	25.4636950468357	4.35608843011072e-101	1.33685778195295e-99	219.648156135973
GTSF1L	0.147805756589914	6.22298128431853	5.78843099964712	1.39597513036464e-08	1.57058827081985e-08	7.86371657388036
GUCA1A	-0.451645994025787	6.96338393362293	-5.02174391722124	6.54206926198097e-07	1.75521741259159e-06	3.87860022038531
GUCA1B	0.24892709404279	6.56961834945183	8.25704120077712	3.50903499313828e-08	1.60266063642525e-25	26.9385022961634
GUCA1C	-0.0305003444265237	6.32378447939849	-1.50511332029181	0.132757163088698	0.169801326125661	-7.38433967938838
GUCA2A	0.0920991194188323	6.54237522077813	4.49736716579986	8.08312719462185e-06	1.96557782283471e-05	1.46057997354174
GUCA2B	0.0565950246960849	6.42344057273844	3.17807872345882	0.00154940561135916	0.00282559081161838	-3.49788413856348
GUCY1A2	-0.0341977518365377	6.52314874859682	-1.23734302636148	0.216384915526874	0.263071789370377	-7.75088804419908
GUCY1A3	0.38254326069848	6.85529513232956	3.19327505231923	0.0102942344161077	0.000119249906239493	-3.08681949089324
GUCY1B2	0.096783947674739	6.39588956386809	5.5387115843622	4.35049128872787e-08	1.27729255956925e-07	6.50379652389491
GUCY1B3	0.0139000817993749	6.62003199400379	0.279542129432402	0.77991342883482	0.81275830070064	-8.47724718240474
GUCY2C	0.0408112302689307	6.1876833201086	2.53437040048949	0.0114871715812469	0.0181661622230587	-5.316430013454
GUCY2D	0.11354643023408	6.48907566196032	5.50320430596387	5.27902311116613e-08	1.54195139495045e-07	6.31593836130257
GUCY2E	0.0577683117695784	6.54931542174435	3.32456978186877	0.000932864804378325	0.0017590983980354	-3.02835670696107
GUCY2F	0.0634589724737502	6.57070839612681	3.2802648351494	0.00108977193577762	0.00203571500944127	-3.17252410430192
GUCY2G	0.0116142794983105	6.39583128331157	0.787735792676835	0.431124506905839	0.485803210918995	-8.20590370255231
GUF1	-0.0957963457876696	7.34155092343451	-2.47376120887054	0.0136119024477808	0.0212270533400844	-5.46697925071272
GUK1	-0.604005805019042	10.8888744260899	-10.8091209059009	3.00610330496001e-25	1.69854366786178e-24	45.4676326935085
GULP1	-1.5050471371816	7.50978197609557	-15.3540798599343	6.3138009956581e-46	5.93683326350642e-45	92.8482153775234
GUSB	0.69561667515754	9.34991652001053	9.58124806202628	1.73507171305849e-20	8.48774438938018e-20	34.5957877455694
GUSBL1	0.907086700304922	8.02016424004903	16.455468780001	1.1685885926366e-26	5.1041035346465e-70	107.641384925363
GUSBL2	0.287824192662034	7.40170647028626	9.12728558889636	7.80318905502238e-19	3.61113484477525e-18	30.8278588147681
GVIN1	2.6919927156865	6.82320022113641	41.329756934262	5.06832112055766e-188	8.032948820304e-186	419.715507673942
GXYLT1	-0.437292965108108	7.75769212104644	-6.39916513770017	2.90130783037421e-10	9.67191347659545e-10	11.3891478001875
