,SYMBOL,logFC,adj.P.Val
41857,RP11-536I6.2,0.0,1.0
41858,RP11-536K17.1,0.0,1.0
41859,RP11-536K7.3,0.631759331496,1.0
41860,RP11-536K7.5,0.0,1.0
41861,RP11-536L3.4,-0.399773638459,1.0
41862,RP11-536N17.1,0.0,1.0
41863,RP11-536O18.1,0.0,1.0
41864,RP11-536O18.2,0.0,1.0
41865,RP11-536P16.2,0.0,1.0
41866,RP11-536P16.4,0.0,1.0
41867,RP11-536P6.3,0.0,1.0
41868,RP11-537A6.9,inf,1.0
41869,RP11-537E18.1,-1.17398902327,1.0
41870,RP11-537H15.3,0.0549390017652,1.0
41871,RP11-537H15.4,-0.107292388098,1.0
41872,RP11-537I16.2,inf,1.0
41873,RP11-537P22.2,0.0,1.0
41874,RP11-538D16.2,0.0,1.0
41875,RP11-538D16.3,0.0,1.0
41876,RP11-538I12.2,0.0,1.0
41877,RP11-538I12.3,0.0,1.0
41878,RP11-538P18.1,0.0,1.0
41879,RP11-538P18.2,0.0,1.0
41880,RP11-539E17.3,0.0,1.0
41881,RP11-539E17.5,0.0,1.0
41882,RP11-539E19.2,0.0,1.0
41883,RP11-539G18.1,0.0,1.0
41884,RP11-539G18.2,-0.0795345600009,1.0
41885,RP11-539I5.1,0.311322774792,1.0
41886,RP11-539L10.2,0.0,1.0
41887,RP11-539L10.3,-0.111855314237,1.0
41888,RP11-53A1.2,0.0,1.0
41889,RP11-53B2.1,0.0,1.0
41890,RP11-53B2.2,0.524224814819,1.0
41891,RP11-53B2.3,-inf,1.0
41892,RP11-53B2.4,0.0,1.0
41893,RP11-53B2.5,0.0,1.0
41894,RP11-53B2.6,inf,1.0
41895,RP11-53B5.1,0.0,1.0
41896,RP11-53I6.1,-0.302441307693,1.0
41897,RP11-53I6.2,0.0,1.0
41898,RP11-53I6.3,0.0,1.0
41899,RP11-53I6.4,inf,1.0
41900,RP11-53I6.5,0.448517815896,1.0
41901,RP11-53L24.1,0.0,1.0
41902,RP11-53M11.2,0.197399490819,1.0
41903,RP11-53M11.3,0.0,1.0
41904,RP11-53M11.4,0.0,1.0
41905,RP11-53O19.1,0.0,1.0
41906,RP11-53O19.2,0.0,1.0
41907,RP11-53O19.3,-0.0988791307981,1.0
41908,RP11-540A21.2,0.0697802223632,1.0
41909,RP11-540B6.2,0.0,1.0
41910,RP11-540B6.3,0.0,1.0
41911,RP11-540B6.6,0.0821871768348,1.0
41912,RP11-540D4.3,0.0,1.0
41913,RP11-540E16.1,-0.160016583723,1.0
41914,RP11-540E16.2,0.0,1.0
41915,RP11-540H22.2,0.0,1.0
41916,RP11-540K16.1,inf,1.0
41917,RP11-540K16.2,0.0,1.0
41918,RP11-540N6.1,0.0,1.0
41919,RP11-540O11.1,-1.51825643554,1.0
41920,RP11-540O11.4,0.0,1.0
41921,RP11-540O11.6,0.0,1.0
41922,RP11-540O11.7,0.0,1.0
41923,RP11-541E12.1,0.0,1.0
41924,RP11-541F9.1,0.0,1.0
41925,RP11-541F9.2,0.0,1.0
41926,RP11-541G9.1,0.0,1.0
41927,RP11-541G9.2,0.0,1.0
41928,RP11-541H12.1,0.0,1.0
41929,RP11-541M12.3,0.0,1.0
41930,RP11-541N10.3,-0.0886857285554,1.0
41931,RP11-541P9.3,0.0,1.0
41932,RP11-542A14.1,0.0,1.0
41933,RP11-542A14.2,0.0,1.0
41934,RP11-542B15.1,0.0,1.0
41935,RP11-542C10.1,0.0,1.0
41936,RP11-542C16.1,0.0,1.0
41937,RP11-542C16.2,0.0,1.0
41938,RP11-542E6.3,0.0,1.0
41939,RP11-542F9.1,0.0,1.0
41940,RP11-542G1.1,0.0,1.0
41941,RP11-542G1.2,0.0,1.0
41942,RP11-542G1.3,0.0,1.0
41943,RP11-542K23.10,0.0,1.0
41944,RP11-542K23.7,-0.602696881992,1.0
41945,RP11-542K23.9,-0.660016583723,1.0
41946,RP11-542M13.2,0.0,1.0
41947,RP11-542M13.3,0.0,1.0
41948,RP11-542P2.1,0.0,1.0
41949,RP11-543A18.1,0.0,1.0
41950,RP11-543B16.1,0.0,1.0
41951,RP11-543B16.2,0.0760587193605,1.0
41952,RP11-543B16.3,0.0,1.0
41953,RP11-543C4.1,0.0,1.0
41954,RP11-543C4.3,0.0,1.0
41955,RP11-543D10.2,0.0,1.0
41956,RP11-543D5.1,0.0,1.0
41957,RP11-543D5.2,0.0,1.0
41958,RP11-543E8.1,0.0,1.0
41959,RP11-543E8.2,0.0,1.0
41960,RP11-543F8.2,0.0,1.0
41961,RP11-543F8.3,0.0,1.0
41962,RP11-543G18.1,0.0,1.0
41963,RP11-543H12.1,0.0,1.0
41964,RP11-543H23.2,0.0,1.0
41965,RP11-543N12.1,0.0,1.0
41966,RP11-543P15.1,0.0519099331819,1.0
41967,RP11-544A12.4,inf,1.0
41968,RP11-544A12.5,0.0,1.0
41969,RP11-544A12.8,-0.0182564355418,1.0
41970,RP11-544D21.1,0.0,1.0
41971,RP11-544D21.2,0.0,1.0
41972,RP11-544H14.1,0.0,1.0
41973,RP11-544I20.2,-0.275543021957,1.0
41974,RP11-544L8__B.4,0.0,1.0
41975,RP11-544M22.1,0.0,1.0
41976,RP11-544M22.13,inf,1.0
41977,RP11-544M22.3,0.0,1.0
41978,RP11-544M22.8,0.0,1.0
41979,RP11-545A16.1,0.0,1.0
41980,RP11-545A16.3,0.449422810222,1.0
41981,RP11-545A16.4,0.0,1.0
41982,RP11-545D19.1,0.0,1.0
41983,RP11-545E17.3,-0.17599392025,1.0
41984,RP11-545E8.1,0.0,1.0
41985,RP11-545G3.1,0.0,1.0
41986,RP11-545H22.1,0.0,1.0
41987,RP11-545I10.2,0.0,1.0
41988,RP11-545I5.3,-0.164497060722,1.0
41989,RP11-545L5.1,0.0,1.0
41990,RP11-545M17.1,0.0,1.0
41991,RP11-545M17.2,0.0,1.0
41992,RP11-545M17.3,inf,1.0
41993,RP11-545N8.3,0.0,1.0
41994,RP11-545P6.2,0.0,1.0
41995,RP11-545P7.4,0.0,1.0
41996,RP11-546B15.1,inf,1.0
41997,RP11-546B15.2,inf,1.0
41998,RP11-546B8.1,0.0,1.0
41999,RP11-546B8.3,0.483350131748,1.0
42000,RP11-546B8.5,0.0,1.0
42001,RP11-546J1.1,0.231743564458,1.0
42002,RP11-546K22.1,0.0,1.0
42003,RP11-546K22.2,0.0,1.0
42004,RP11-546K22.3,0.0,1.0
42005,RP11-546M21.6,0.0,1.0
42006,RP11-546M4.1,0.0,1.0
42007,RP11-546O6.4,0.0,1.0
42008,RP11-547C13.1,0.0,1.0
42009,RP11-547C5.1,0.0,1.0
42010,RP11-547C5.2,0.0,1.0
42011,RP11-547D23.1,0.0,1.0
42012,RP11-547D24.1,0.0,1.0
42013,RP11-547D24.3,0.0,1.0
42014,RP11-547I7.1,0.0,1.0
42015,RP11-547I7.2,0.0,1.0
42016,RP11-547L9.1,0.496617236155,1.0
42017,RP11-547M24.1,0.0,1.0
42018,RP11-548B3.3,0.0,1.0
42019,RP11-548H18.2,0.0,1.0
42020,RP11-548H3.1,-0.213596363923,1.0
42021,RP11-548K12.1,0.0,1.0
42022,RP11-548K12.10,0.0,1.0
42023,RP11-548K12.11,0.0,1.0
42024,RP11-548K12.12,0.0,1.0
42025,RP11-548K12.13,0.0,1.0
42026,RP11-548K12.2,0.0,1.0
42027,RP11-548K12.3,0.0,1.0
42028,RP11-548K12.4,0.0,1.0
42029,RP11-548K12.5,0.0,1.0
42030,RP11-548K12.6,0.0,1.0
42031,RP11-548K12.7,0.0,1.0
42032,RP11-548K12.8,0.0,1.0
42033,RP11-548K12.9,0.0,1.0
42034,RP11-548L20.1,0.0,1.0
42035,RP11-548M13.1,0.0,1.0
42036,RP11-548N1.1,0.0,1.0
42037,RP11-548O1.3,0.436305955248,1.0
42038,RP11-548P2.2,0.835502939278,1.0
42039,RP11-549A6.1,inf,1.0
42040,RP11-549B18.1,-0.257932331449,1.0
42041,RP11-549B18.3,0.0,1.0
42042,RP11-549J18.1,0.239180400307,1.0
42043,RP11-549K20.1,0.0,1.0
42044,RP11-549L6.2,0.0,1.0
42045,RP11-549L6.3,0.0,1.0
42046,RP11-54A4.2,-2.23929906532,0.669853525013
42047,RP11-54A9.1,0.0,1.0
42048,RP11-54C4.1,0.0929397751265,1.0
42049,RP11-54C4.2,0.0,1.0
42050,RP11-54D18.2,0.0,1.0
42051,RP11-54D18.3,0.0,1.0
42052,RP11-54D18.4,-0.0906709993393,1.0
42053,RP11-54F2.1,0.11885086725,1.0
42054,RP11-54I5.1,0.0,1.0
42055,RP11-54J7.2,0.0,1.0
42056,RP11-54K16.2,0.412507896175,1.0
42057,RP11-54O15.3,-1.24497908444,1.0
42058,RP11-54O7.1,-0.236895088914,1.0
42059,RP11-54O7.10,inf,1.0
42060,RP11-54O7.11,0.85766319739,1.0
42061,RP11-54O7.14,0.0,1.0
42062,RP11-54O7.16,0.43361909654,1.0
42063,RP11-54O7.17,0.405458955227,0.532129247765
42064,RP11-54O7.18,0.509659605535,1.0
42065,RP11-54O7.2,0.0,1.0
42066,RP11-54O7.3,-0.277497197551,1.0
42067,RP11-54P19.1,0.0,1.0
42068,RP11-550A18.1,0.0,1.0
42069,RP11-550A5.2,inf,1.0
42070,RP11-550A9.1,0.0,1.0
42071,RP11-550C4.4,0.0,1.0
42072,RP11-550C4.6,0.0,1.0
42073,RP11-550F7.1,0.10198018786,1.0
42074,RP11-550H2.1,0.0,1.0
42075,RP11-550H2.2,0.0,1.0
42076,RP11-550I15.1,0.0,1.0
42077,RP11-550I24.2,-1.74497908444,1.0
42078,RP11-550I24.3,0.0,1.0
42079,RP11-550P17.5,0.0,1.0
42080,RP11-551G24.2,-0.0893849688528,1.0
42081,RP11-551G24.3,0.0,1.0
42082,RP11-551L14.1,0.0650994978895,1.0
42083,RP11-551L14.4,-0.177613915696,1.0
42084,RP11-551L14.6,0.0,1.0
42085,RP11-551L14.7,0.0,1.0
42086,RP11-552C15.1,0.0,1.0
42087,RP11-552D4.1,0.0,1.0
42088,RP11-552D8.1,0.0,1.0
42089,RP11-552E10.1,0.0,1.0
42090,RP11-552E20.1,0.0,1.0
42091,RP11-552E20.4,0.0,1.0
42092,RP11-552E4.2,-0.768256435542,1.0
42093,RP11-552E4.3,0.0,1.0
42094,RP11-552E4.4,0.0,1.0
42095,RP11-552E4.5,0.0,1.0
42096,RP11-552F3.10,-0.49711958782,1.0
42097,RP11-552F3.12,inf,1.0
42098,RP11-552F3.13,0.0,1.0
42099,RP11-552F3.4,0.231743564458,1.0
42100,RP11-552F3.9,0.344341229191,1.0
42101,RP11-552I14.1,0.0,1.0
42102,RP11-552J9.1,0.0,1.0
42103,RP11-552J9.11,0.0,1.0
42104,RP11-552J9.12,0.0,1.0
42105,RP11-552J9.13,0.0,1.0
42106,RP11-552J9.14,0.0,1.0
42107,RP11-552J9.15,0.0,1.0
42108,RP11-552J9.6,0.0,1.0
42109,RP11-552J9.9,-0.251735831291,1.0
42110,RP11-552M11.4,-1.20697831108,1.0
42111,RP11-552M11.8,0.550109215846,1.0
42112,RP11-552M14.1,0.0,1.0
42113,RP11-552O4.1,0.0,1.0
42114,RP11-552O4.2,-0.00470526577697,1.0
42115,RP11-553A10.1,0.170465439999,1.0
42116,RP11-553A21.3,0.155824466875,1.0
42117,RP11-553D4.2,0.122031742838,1.0
42118,RP11-553E24.1,0.0,1.0
42119,RP11-553E24.2,0.0,1.0
42120,RP11-553E24.3,0.0,1.0
42121,RP11-553K23.2,0.0,1.0
42122,RP11-553K8.2,0.0,1.0
42123,RP11-553K8.5,0.0,1.0
42124,RP11-553L6.2,0.0,1.0
42125,RP11-553L6.3,0.0,1.0
42126,RP11-553L6.5,-0.0760625583227,1.0
42127,RP11-553N16.1,0.877984189639,1.0
42128,RP11-553N19.1,0.0,1.0
42129,RP11-553P9.1,0.788948237082,1.0
42130,RP11-553P9.2,0.0,1.0
42131,RP11-553P9.3,0.0,1.0
42132,RP11-554A11.4,0.0,1.0
42133,RP11-554A11.5,0.0,1.0
42134,RP11-554A11.6,0.0,1.0
42135,RP11-554A11.7,0.0,1.0
42136,RP11-554A11.8,0.0,1.0
42137,RP11-554A11.9,0.0,1.0
42138,RP11-554D13.1,0.0,1.0
42139,RP11-554D14.1,0.0,1.0
42140,RP11-554D14.2,0.613380018082,1.0
42141,RP11-554D14.3,0.0,1.0
42142,RP11-554D14.4,0.0,1.0
42143,RP11-554D14.5,0.0,1.0
42144,RP11-554D14.6,0.0,1.0
42145,RP11-554D14.7,0.0,1.0
42146,RP11-554D15.1,0.0,1.0
42147,RP11-554D15.2,0.0,1.0
42148,RP11-554D15.3,0.0,1.0
42149,RP11-554D15.4,0.0,1.0
42150,RP11-554D20.1,0.0,1.0
42151,RP11-554E23.2,0.0,1.0
42152,RP11-554E23.3,0.0,1.0
42153,RP11-554E23.4,0.190868881388,1.0
42154,RP11-554F20.1,0.0,1.0
42155,RP11-554I8.1,0.524224814819,1.0
42156,RP11-554I8.2,0.168511572142,1.0
42157,RP11-554J4.1,-1.0607376859,1.0
42158,RP11-554K11.2,0.0,1.0
42159,RP11-554L12.1,0.0,1.0
42160,RP11-554L12.2,0.0,1.0
42161,RP11-554L12.3,0.0,1.0
42162,RP11-555F9.2,0.0,1.0
42163,RP11-555G19.1,0.0,1.0
42164,RP11-555H23.1,-0.0785262923187,1.0
42165,RP11-555H7.2,0.0,1.0
42166,RP11-555J4.2,-0.768256435542,1.0
42167,RP11-555J4.3,0.0,1.0
42168,RP11-555J4.4,0.0,1.0
42169,RP11-555K12.1,0.0,1.0
42170,RP11-555K12.2,0.0,1.0
42171,RP11-555M1.3,0.0,1.0
42172,RP11-556E13.1,0.0,1.0
42173,RP11-556G22.1,0.0,1.0
42174,RP11-556G22.2,0.0,1.0
42175,RP11-556G22.3,0.0,1.0
42176,RP11-556H2.2,0.0,1.0
42177,RP11-556H2.3,0.0,1.0
42178,RP11-556H2.4,0.0,1.0
42179,RP11-556I14.1,0.0,1.0
42180,RP11-556I14.2,0.0,1.0
42181,RP11-556K13.1,0.294628256207,1.0
42182,RP11-556N21.1,0.0,1.0
42183,RP11-556N4.1,0.0,1.0
42184,RP11-556O15.1,0.0,1.0
42185,RP11-556O9.2,0.0,1.0
42186,RP11-556O9.3,0.0,1.0
42187,RP11-556O9.4,0.0,1.0
42188,RP11-557B23.3,0.0,1.0
42189,RP11-557C18.3,0.0,1.0
42190,RP11-557C18.4,0.0,1.0
42191,RP11-557C9.1,0.0,1.0
42192,RP11-557C9.3,0.0,1.0
42193,RP11-557F20.2,0.0,1.0
42194,RP11-557H15.3,0.0,1.0
42195,RP11-557H15.4,0.0,1.0
42196,RP11-557H15.5,0.0,1.0
42197,RP11-557J10.3,-0.250571037701,1.0
42198,RP11-557J10.4,0.0,1.0
42199,RP11-557J10.5,0.0,1.0
42200,RP11-557L19.1,0.0,1.0
42201,RP11-558A11.1,0.0,1.0
42202,RP11-558A11.2,0.0,1.0
42203,RP11-558A11.3,0.0,1.0
42204,RP11-558F24.2,0.0,1.0
42205,RP11-558F24.4,-0.0617555283969,1.0
42206,RP11-558F24.6,-0.768256435542,1.0
42207,RP11-558O12.1,inf,1.0
42208,RP11-559M23.1,0.0,1.0
42209,RP11-559N14.5,0.18009475105,1.0
42210,RP11-559N14.6,0.0,1.0
42211,RP11-55C6.1,0.0,1.0
42212,RP11-55K13.1,-0.0490801723181,1.0
42213,RP11-55K22.2,0.0,1.0
42214,RP11-55K22.5,0.0,1.0
42215,RP11-55L3.1,0.0,1.0
42216,RP11-55L4.1,0.0,1.0
42217,RP11-55L4.2,0.0,1.0
42218,RP11-560A15.3,0.0,1.0
42219,RP11-560A15.4,0.0,1.0
42220,RP11-560A7.1,0.0,1.0
42221,RP11-560B16.5,0.0,1.0
42222,RP11-560G2.1,0.0,1.0
42223,RP11-560G2.2,0.0,1.0
42224,RP11-560I19.1,0.0,1.0
42225,RP11-560I19.2,0.0,1.0
42226,RP11-560J1.2,0.392707611902,1.0
42227,RP11-560L11.1,0.0,1.0
42228,RP11-560O20.1,0.0,1.0
42229,RP11-561B11.1,inf,1.0
42230,RP11-561B11.3,0.0,1.0
42231,RP11-561B11.6,0.0,1.0
42232,RP11-561C5.1,0.0,1.0
42233,RP11-561C5.4,0.0908278162293,1.0
42234,RP11-561C5.7,0.0,1.0
42235,RP11-561E1.1,0.0,1.0
42236,RP11-561G1.3,0.0,1.0
42237,RP11-561I11.3,0.0,1.0
42238,RP11-561I11.4,inf,1.0
42239,RP11-561N12.1,0.0,1.0
42240,RP11-561N12.2,0.0,1.0
42241,RP11-561N12.4,0.0,1.0
42242,RP11-561N12.5,0.0,1.0
42243,RP11-561N12.6,0.0,1.0
42244,RP11-561N12.7,-0.611855314237,1.0
42245,RP11-561O23.5,0.0,1.0
42246,RP11-561O23.7,0.0,1.0
42247,RP11-561O23.8,0.0,1.0
42248,RP11-561O4.1,0.162067016181,1.0
42249,RP11-561P12.2,-0.333648729822,1.0
42250,RP11-561P12.5,0.0,1.0
42251,RP11-562A8.1,0.0,1.0
42252,RP11-562A8.4,0.505020915556,1.0
42253,RP11-562A8.5,-1.26825643554,1.0
42254,RP11-562F9.1,0.110625172967,1.0
42255,RP11-562F9.2,0.0,1.0
42256,RP11-562L8.1,0.0,1.0
42257,RP11-562M8.4,0.0,1.0
42258,RP11-563D10.1,0.0,1.0
42259,RP11-563E2.2,-0.253533013278,1.0
42260,RP11-563H6.1,inf,1.0
42261,RP11-563J2.2,0.496466986722,1.0
42262,RP11-563K23.1,0.0,1.0
42263,RP11-563M4.1,0.0,1.0
42264,RP11-563N12.2,0.0,1.0
42265,RP11-563N4.1,-1.03597301822,1.0
42266,RP11-563N6.6,0.0,1.0
42267,RP11-563P16.1,0.0,1.0
42268,RP11-564A8.4,-0.0366415517963,1.0
42269,RP11-564A8.8,0.0,1.0
42270,RP11-564C24.1,-inf,1.0
42271,RP11-564C4.4,0.0,1.0
42272,RP11-564C4.6,-0.0682493217894,1.0
42273,RP11-564D11.3,0.271434888637,1.0
42274,RP11-564P9.1,0.0,1.0
42275,RP11-565A3.1,0.0,1.0
42276,RP11-565A3.2,0.0,1.0
42277,RP11-565F19.2,-0.287674614402,1.0
42278,RP11-565F19.3,0.0,1.0
42279,RP11-565F19.4,0.0,1.0
42280,RP11-565F4.1,0.0,1.0
42281,RP11-565H13.3,0.0,1.0
42282,RP11-565J7.1,0.0,1.0
42283,RP11-565N2.1,0.0,1.0
42284,RP11-565N2.2,0.0,1.0
42285,RP11-565P22.2,0.0,1.0
42286,RP11-565P22.6,0.0,1.0
42287,RP11-566E18.3,-0.184888976223,1.0
42288,RP11-566F5.1,0.0379816588883,1.0
42289,RP11-566F5.2,-0.452497834083,1.0
42290,RP11-566H8.1,0.0,1.0
42291,RP11-566H8.2,0.0,1.0
42292,RP11-566H8.3,0.0,1.0
42293,RP11-566J3.2,0.0,1.0
42294,RP11-566J3.4,0.0,1.0
42295,RP11-566K11.4,0.0,1.0
42296,RP11-566K11.5,0.0,1.0
42297,RP11-566K11.7,-0.0329798578051,1.0
42298,RP11-566K19.3,0.0,1.0
42299,RP11-566K19.4,0.0,1.0
42300,RP11-566K19.5,1.23174356446,1.0
42301,RP11-566K19.6,0.774224814819,1.0
42302,RP11-566K19.8,0.366217126224,1.0
42303,RP11-566K19.9,0.0,1.0
42304,RP11-567B20.1,0.0,1.0
42305,RP11-567B20.2,-inf,1.0
42306,RP11-567C2.1,inf,1.0
42307,RP11-567C20.2,0.0,1.0
42308,RP11-567C20.3,0.0,1.0
42309,RP11-567E21.3,0.0,1.0
42310,RP11-567G11.1,1.165984963,1.0
42311,RP11-567G24.1,0.127409010861,1.0
42312,RP11-567G24.3,0.0,1.0
42313,RP11-567I13.1,0.0,1.0
42314,RP11-567J20.1,0.0,1.0
42315,RP11-567J20.2,0.0,1.0
42316,RP11-567J20.3,0.0,1.0
42317,RP11-567L7.5,0.0,1.0
42318,RP11-567L7.6,0.0,1.0
42319,RP11-567M16.1,0.0,1.0
42320,RP11-567M16.2,0.0,1.0
42321,RP11-567M16.3,inf,1.0
42322,RP11-567M16.5,0.0,1.0
42323,RP11-567M21.3,0.0,1.0
42324,RP11-567N4.2,0.0,1.0
42325,RP11-567N4.3,0.0,1.0
42326,RP11-567O16.1,0.0,1.0
42327,RP11-567O18.1,0.0,1.0
42328,RP11-567P17.1,0.0,1.0
42329,RP11-567P17.2,0.0,1.0
42330,RP11-568A19.1,0.0,1.0
42331,RP11-568A7.1,0.0,1.0
42332,RP11-568A7.2,0.0,1.0
42333,RP11-568A7.3,0.0,1.0
42334,RP11-568G11.4,-inf,1.0
42335,RP11-568G11.5,0.0,1.0
42336,RP11-568G20.2,0.0,1.0
42337,RP11-568J23.1,0.0707665551581,1.0
42338,RP11-568J23.4,0.0,1.0
42339,RP11-568J23.5,0.307167571009,1.0
42340,RP11-568J23.6,inf,1.0
42341,RP11-568J23.7,0.0,1.0
42342,RP11-568K15.1,-0.00661838436935,1.0
42343,RP11-568N6.1,0.0,1.0
42344,RP11-569A11.1,inf,1.0
42345,RP11-569A11.2,0.0,1.0
42346,RP11-569A2.2,0.0,1.0
42347,RP11-569G13.2,inf,1.0
42348,RP11-569G9.7,0.0,1.0
42349,RP11-569H17.1,0.0,1.0
42350,RP11-56A10.1,inf,1.0
42351,RP11-56B16.1,0.0233578231862,1.0
42352,RP11-56B16.2,0.600376610975,1.0
42353,RP11-56B16.4,0.0,1.0
42354,RP11-56B16.5,inf,1.0
42355,RP11-56F10.3,0.0,1.0
42356,RP11-56G10.2,0.0,1.0
42357,RP11-56H16.1,0.0,1.0
42358,RP11-56H2.2,0.0,1.0
42359,RP11-56H7.2,0.0,1.0
42360,RP11-56I23.1,0.0,1.0
42361,RP11-56L13.1,0.0,1.0
42362,RP11-56L13.4,0.0,1.0
42363,RP11-56L13.6,0.0,1.0
42364,RP11-56L13.7,0.0,1.0
42365,RP11-56M3.1,0.316706065179,1.0
42366,RP11-56N19.5,0.0,1.0
42367,RP11-56O18.1,0.0,1.0
42368,RP11-56P9.10,0.0,1.0
42369,RP11-56P9.11,0.0,1.0
42370,RP11-56P9.4,0.0,1.0
42371,RP11-56P9.5,0.0,1.0
42372,RP11-56P9.6,0.0,1.0
42373,RP11-56P9.8,0.0,1.0
42374,RP11-570G20.1,0.0,1.0
42375,RP11-570H19.2,0.0,1.0
42376,RP11-570K4.1,0.0,1.0
42377,RP11-570L15.1,0.0,1.0
42378,RP11-570L15.2,0.0,1.0
42379,RP11-570P14.1,0.165104270976,1.0
42380,RP11-571E6.1,0.176145459124,1.0
42381,RP11-571E6.3,0.0,1.0
42382,RP11-571E6.4,0.0,1.0
42383,RP11-571F15.2,0.0,1.0
42384,RP11-571F15.3,0.192232078184,1.0
42385,RP11-571I18.2,0.0,1.0
42386,RP11-571I18.4,0.0,1.0
42387,RP11-571L19.7,0.0,1.0
42388,RP11-571L19.8,0.00502091555611,1.0
42389,RP11-571M6.1,inf,1.0
42390,RP11-571M6.15,0.0,1.0
42391,RP11-571M6.17,-1.66449706072,1.0
42392,RP11-571M6.18,0.0,1.0
42393,RP11-571M6.7,0.0,1.0
42394,RP11-571M6.8,inf,1.0
42395,RP11-571O6.1,0.0,1.0
42396,RP11-572C15.3,0.0,1.0
42397,RP11-572C15.5,0.0,1.0
42398,RP11-572C15.6,-0.178200750846,1.0
42399,RP11-572C21.1,0.0,1.0
42400,RP11-572F4.1,0.0,1.0
42401,RP11-572H4.1,0.0,1.0
42402,RP11-572M11.1,0.0,1.0
42403,RP11-572M11.2,0.0,1.0
42404,RP11-572M11.3,0.0,1.0
42405,RP11-572M11.4,-inf,1.0
42406,RP11-572O17.1,-0.0342472002247,1.0
42407,RP11-572O6.1,-inf,1.0
42408,RP11-572P18.1,-inf,1.0
42409,RP11-572P18.2,0.0,1.0
42410,RP11-573D15.1,-0.774965481785,1.0
42411,RP11-573D15.2,-0.215380409243,1.0
42412,RP11-573D15.3,-inf,1.0
42413,RP11-573D15.6,0.0,1.0
42414,RP11-573D15.8,inf,1.0
42415,RP11-573D15.9,-0.336668511375,1.0
42416,RP11-573E11.2,0.0,1.0
42417,RP11-573G6.10,inf,1.0
42418,RP11-573G6.2,0.0,1.0
42419,RP11-573G6.6,0.0,1.0
42420,RP11-573G6.8,0.0,1.0
42421,RP11-573G6.9,0.0,1.0
42422,RP11-573J24.1,0.0,1.0
42423,RP11-573M3.3,0.693742791097,1.0
42424,RP11-573M3.4,0.0,1.0
42425,RP11-573N10.1,0.0,1.0
42426,RP11-574F11.3,0.0,1.0
42427,RP11-574F21.2,0.633664208764,1.0
42428,RP11-574H6.1,0.0,1.0
42429,RP11-574K11.27,inf,1.0
42430,RP11-574K11.28,1.17046544,1.0
42431,RP11-574K11.29,-0.407060224874,1.0
42432,RP11-574K11.31,-inf,1.0
42433,RP11-574K11.5,-0.493372517154,1.0
42434,RP11-574K11.8,0.0,1.0
42435,RP11-574M7.1,0.0,1.0
42436,RP11-574M7.2,0.0,1.0
42437,RP11-574O16.1,0.0,1.0
42438,RP11-574O7.1,0.0,1.0
42439,RP11-575A19.2,0.0,1.0
42440,RP11-575B7.3,0.0,1.0
42441,RP11-575C1.1,-0.582259566571,1.0
42442,RP11-575C20.1,0.0,1.0
42443,RP11-575F12.1,0.0,1.0
42444,RP11-575F12.2,-0.334953070715,1.0
42445,RP11-575G13.2,0.0536716593456,1.0
42446,RP11-575G13.3,0.0,1.0
42447,RP11-575H3.1,-0.590633089841,1.0
42448,RP11-575I8.1,0.0,1.0
42449,RP11-575L7.2,0.0,1.0
42450,RP11-575L7.4,inf,1.0
42451,RP11-575L7.8,0.965903049209,1.0
42452,RP11-575M4.1,0.0,1.0
42453,RP11-575N15.1,0.0,1.0
42454,RP11-576C12.1,0.0,1.0
42455,RP11-576C2.1,0.27094680748,1.0
42456,RP11-576D8.4,0.0,1.0
42457,RP11-576E20.1,0.0,1.0
42458,RP11-576I22.2,0.335502939278,1.0
42459,RP11-576M8.2,0.0,1.0
42460,RP11-576N17.2,0.0,1.0
42461,RP11-576N17.3,inf,1.0
42462,RP11-576N17.4,0.0,1.0
42463,RP11-576N17.5,0.189262314098,1.0
42464,RP11-577B7.1,0.0,1.0
42465,RP11-577G20.1,0.0,1.0
42466,RP11-577G20.2,0.0,1.0
42467,RP11-577H5.1,0.358331730964,1.0
42468,RP11-577N1.1,0.0,1.0
42469,RP11-577N1.2,0.0,1.0
42470,RP11-578C11.2,0.0,1.0
42471,RP11-578F21.10,0.0,1.0
42472,RP11-578F21.12,-0.551902945634,1.0
42473,RP11-578F21.13,0.0,1.0
42474,RP11-578F21.2,0.0,1.0
42475,RP11-578F21.3,0.0,1.0
42476,RP11-578F21.4,0.0,1.0
42477,RP11-578F21.6,0.0,1.0
42478,RP11-578F21.9,inf,1.0
42479,RP11-578O24.2,-inf,1.0
42480,RP11-579D7.2,0.0,1.0
42481,RP11-579D7.4,0.0,1.0
42482,RP11-579D7.8,inf,1.0
42483,RP11-579E24.1,0.0,1.0
42484,RP11-579E24.2,0.0,1.0
42485,RP11-579O24.1,0.0,1.0
42486,RP11-579O24.3,0.0,1.0
42487,RP11-57A1.1,-0.616335791236,1.0
42488,RP11-57A19.2,-0.050577189778,1.0
42489,RP11-57A19.4,0.0,1.0
42490,RP11-57A19.5,0.0,1.0
42491,RP11-57B24.1,0.0,1.0
42492,RP11-57B24.2,0.0,1.0
42493,RP11-57C13.3,0.0,1.0
42494,RP11-57C13.4,0.0,1.0
42495,RP11-57C13.5,0.0,1.0
42496,RP11-57C13.6,-0.914497060722,1.0
42497,RP11-57C19.2,0.584769532944,1.0
42498,RP11-57C19.6,0.0,1.0
