SYMBOL,Norm.y.2,Tumour_24h_2millimol_Metformin_hydrochloride,Norm.y.3,Tumour_24h_4millimol_Metformin_hydrochloride,Norm.x.3,Tumour_48h_2millimol_Metformin_hydrochloride,Norm.x.4,Tumour_48h_4millimol_Metformin_hydrochloride
TYW3,287.360136911,252.067672193,287.360136911,304.26430802,214.438724632,177.99355505,214.438724632,185.092949802
U2AF1,113.872585146,115.245058931,113.872585146,110.168824471,113.872585146,152.294015716,113.872585146,134.677036633
U2AF1L4,55.9226702234,47.4966786074,55.9226702234,52.1505040442,63.0694228862,64.3684706801,63.0694228862,57.8308105213
U2AF2,59.6255501945,48.6019477804,59.6255501945,49.2469853132,57.3566158382,50.5219584724,57.3566158382,48.2978352567
UACA,49.1359527236,47.9035421861,49.1359527236,49.8761733647,41.2425405329,52.9378125862,41.2425405329,52.3489330445
UAP1,2076.41257464,2105.36459763,2076.41257464,2003.29021631,1117.046522,1697.98320568,1117.046522,1829.46104436
UAP1L1,16.5329709736,19.9722630132,16.5329709736,20.9669365369,30.8620386604,35.2849431449,30.8620386604,44.6248569121
UBA1,150.130188419,155.348123979,150.130188419,141.955525273,156.684551301,138.091674063,156.684551301,140.514845238
UBA2,260.862066287,286.520687055,260.862066287,252.849821633,262.311701524,255.868004106,262.311701524,291.438662915
UBA3,1199.01212212,1098.44065916,1199.01212212,1101.68407919,1133.66835312,1099.52555329,1133.66835312,1105.27405194
UBA5,183.423559383,175.133118233,183.423559383,167.921019611,157.975114549,169.492814572,157.975114549,171.302547945
UBA52,3405.55650795,3460.2546231,3405.55650795,3507.69899585,3559.07455036,3525.12572493,3559.07455036,3559.07455036
UBA6,327.319310293,306.037980738,327.319310293,292.287384223,259.604352028,259.746496936,259.604352028,253.945738278
UBA7,22.0286731778,26.0591482209,22.0286731778,27.311332016,27.5154266117,23.0836490073,27.5154266117,22.5590018526
UBAC1,218.46216735,225.255647934,218.46216735,236.819207487,324.812413557,313.157649933,324.812413557,298.104545565
UBAC2,142.480720634,151.854958668,142.480720634,163.200131978,191.155394075,221.680967537,191.155394075,218.922671273
UBAP1,270.283814463,278.835079433,270.283814463,293.003228714,283.513221835,355.578647043,283.513221835,405.756061266
UBAP2,515.614741123,481.901587196,515.614741123,490.308049916,429.904490725,494.779097309,429.904490725,509.466096657
UBAP2L,134.833772498,130.217422782,134.833772498,133.760745645,114.529090426,104.252235337,114.529090426,116.137394259
UBASH3A,14.4519110969,14.706561404,14.4519110969,13.2045885611,15.8677867477,15.5731385272,15.8677867477,15.4243433387
UBASH3B,149.122622731,111.912874738,149.122622731,109.910016613,48.8208024425,40.2936401556,48.8208024425,44.5099332412
UBB,682.727700759,601.162487676,682.727700759,612.585613476,594.188318535,441.7036217,594.188318535,455.998601834
UBC,6867.19339974,6821.85252891,6867.19339974,6867.19339974,6449.73741513,7037.59051979,6449.73741513,7102.4142383
UBE2A,1286.60140297,1362.0528494,1286.60140297,1379.39999149,1351.0097285,1399.61269117,1351.0097285,1372.11656101
UBE2B,87.5319821535,80.0041679046,87.5319821535,89.0831343262,80.1074048638,92.8504677359,80.1074048638,92.5875421997
UBE2C,428.981638119,353.602052372,428.981638119,257.72235162,164.456878831,65.9022991188,164.456878831,73.5243478344
UBE2CBP,21.9230735443,19.6865409976,21.9230735443,20.4009391718,20.9203849953,20.4756706412,20.9203849953,18.7856638394
UBE2D1,130.933267195,127.893987534,130.933267195,131.553157199,126.042411909,145.702537532,126.042411909,147.117042742
UBE2D2,270.958233384,277.822483044,270.958233384,279.248598925,263.442386693,259.839733294,263.442386693,260.862066287
UBE2D3,520.909206027,533.246188793,520.909206027,514.617023957,503.269106314,603.464407015,503.269106314,600.008186287
UBE2D4,23.8915998028,26.0404898739,23.8915998028,27.5154266117,24.8352680314,20.8638464003,24.8352680314,21.1100001968
UBE2DNL,11.8926170359,10.1473276724,11.8926170359,9.90723434496,9.62223365869,10.7263741018,9.62223365869,11.4202347812
UBE2E1,167.427461246,164.271419037,167.427461246,164.996655239,153.296144927,153.81547417,153.296144927,138.35025178
UBE2E2,1056.57412398,1029.12922655,1056.57412398,1053.51152158,1197.47476075,1203.36520788,1197.47476075,1171.05509219
UBE2E3,1566.45615161,1457.64445246,1566.45615161,1549.70725791,1504.29983778,1321.8703874,1504.29983778,1291.89164008
UBE2F,369.224965227,365.954657562,369.224965227,381.748420948,347.875865207,316.482394378,347.875865207,336.621911273
UBE2G1,878.091540082,938.469435979,878.091540082,943.069612004,880.543788007,1135.88407916,880.543788007,1135.88407916
UBE2G2,193.440247468,197.427343253,193.440247468,190.545763994,190.393411593,172.930650624,190.393411593,145.897741945
UBE2H,341.761731712,349.176365001,341.761731712,342.690115389,348.202480447,387.279412736,348.202480447,379.660740715
UBE2I,61.2483376551,52.1930198764,61.2483376551,51.2506738643,57.5771455661,63.4224260728,57.5771455661,58.5744754888
UBE2J1,176.053455305,176.98180848,176.053455305,180.220672277,143.537929768,182.578410808,143.537929768,191.858537054
UBE2J2,78.8476355584,75.9779385248,78.8476355584,82.1707916732,82.4204408058,75.0470521143,82.4204408058,74.4648594249
UBE2K,729.250988231,747.292543796,729.250988231,721.380067622,687.92348644,643.450422448,687.92348644,634.873623355
UBE2L3,384.366448048,407.222994892,384.366448048,403.89346853,364.603422115,247.810207968,364.603422115,252.729060928
UBE2L6,634.873623355,645.915656818,634.873623355,664.541259636,753.631315766,510.861559536,753.631315766,505.272394532
UBE2M,388.948268588,298.842859247,388.948268588,317.205156594,305.935182802,323.992850291,305.935182802,343.515086957
UBE2N,1050.3618816,1018.25015762,1050.3618816,997.635000701,904.572594893,643.957310872,904.572594893,672.80728486
UBE2NL,663.549591273,615.062794219,663.549591273,603.148905703,544.769938273,487.967995526,544.769938273,567.410704465
UBE2O,34.3049914583,32.0682038034,34.3049914583,35.820929376,34.6098064661,33.496805931,34.6098064661,37.2143370518
UBE2Q1,80.0041679046,66.9382438934,80.0041679046,72.4328469991,75.8207190021,70.4143388272,75.8207190021,68.0547385801
UBE2Q2,706.840479686,737.75007148,706.840479686,722.543318213,750.100921176,968.548478593,750.100921176,1001.99358854
UBE2QL1,13.7064557485,14.3038199768,13.7064557485,15.8014858566,14.4478052049,15.8914537982,14.4478052049,14.533252003
UBE2R2,336.229345113,403.586206911,336.229345113,418.633345046,440.834826372,563.753694623,440.834826372,569.872264628
UBE2S,429.904490725,306.874927273,429.904490725,336.621911273,163.269681105,118.137632609,163.269681105,90.0182650606
UBE2T,144.987473216,117.474853694,144.987473216,95.5651623334,103.961958416,47.8743189643,103.961958416,37.134876805
UBE2U,14.0885905858,11.8078681212,14.0885905858,17.0636567828,11.8646076833,12.3566317103,11.8646076833,12.671642224
UBE2V2,1080.27738579,1033.8732034,1080.27738579,999.497026504,997.635000701,975.023923378,997.635000701,931.493040152
UBE2W,111.670896972,104.129119902,111.670896972,111.53855284,98.797518872,113.348877146,98.797518872,113.258694833
UBE2Z,300.551298712,306.979609294,300.551298712,274.513905652,372.148421314,363.87736728,372.148421314,376.98287728
UBE3A,99.4832462705,88.3344877582,99.4832462705,90.7624312761,92.5121753774,93.7092050918,92.5121753774,93.7838120327
UBE3B,49.4507270462,46.9950582569,49.4507270462,47.826315278,46.4838615197,45.8659963797,46.4838615197,43.8648239694
UBE3C,72.4956095724,65.7125875013,72.4956095724,58.7413156051,53.0784527528,55.4369976997,53.0784527528,51.9930790868
UBE4A,716.222415518,651.328675753,716.222415518,606.667657306,618.250668491,569.872264628,618.250668491,568.397113508
UBE4B,97.10343922,91.6562658949,97.10343922,98.8433784057,100.613991937,92.8341565581,100.613991937,99.7175361519
UBFD1,217.336032996,214.757246143,217.336032996,206.656272944,188.731240362,217.197887146,188.731240362,216.932454043
UBIAD1,48.4735350776,45.3941245744,48.4735350776,46.9321044623,42.2899926246,46.8578017398,42.2899926246,47.1203262067
UBL3,205.309220421,187.21218528,205.309220421,203.374873108,200.222531132,269.253977933,200.222531132,310.08516239
UBL4A,117.528812509,98.6971940958,117.528812509,111.164895497,122.338916094,112.85325662,122.338916094,126.042411909
UBL4B,24.658191433,22.7796362329,24.658191433,20.9095693673,24.5128725155,24.9047586518,24.5128725155,20.4893046033
UBL5,1728.34692769,1599.53676288,1728.34692769,1599.53676288,1697.98320568,1583.01099248,1697.98320568,1437.06547794
UBL7,82.2265933228,76.8694818098,82.2265933228,83.5252380369,85.8330679496,66.7749308777,85.8330679496,64.8808898887
UBLCP1,512.314901847,503.8374284,512.314901847,506.677737695,448.822159331,401.639887908,448.822159331,378.779115678
UBN1,380.258659575,347.696347244,380.258659575,347.587620709,354.315719472,319.361148516,354.315719472,293.411681717
UBN2,34.5743665719,36.9669482019,34.5743665719,37.181187382,40.2378066446,51.568151494,40.2378066446,56.833281099
UBOX5,38.0495869961,36.5217915727,38.0495869961,41.8712202524,44.9094293759,53.9292137317,44.9094293759,46.5415104948
UBP1,1064.47923457,947.763520716,1064.47923457,1021.62344138,1113.42524583,1189.79758766,1113.42524583,1187.86524941
UBQLN1,551.451525049,501.994759186,551.451525049,526.724787969,479.280057981,556.529795405,479.280057981,623.792090664
UBQLN2,846.781026922,1040.51677146,846.781026922,1084.74323707,1272.02495238,1335.80141917,1272.02495238,1312.10148717
UBQLN3,12.5321634572,12.7638111593,12.5321634572,11.4861850958,11.3476425333,12.5551746006,11.3476425333,12.8745800011
UBQLN4,159.564323193,157.414673388,159.564323193,148.718708564,163.584823069,189.730669613,163.584823069,197.427343253
UBQLNL,15.8591405734,18.6103766179,15.8591405734,14.9478667025,18.8992381263,17.0906097252,18.8992381263,18.3050300551
UBR1,164.902425498,154.503627912,164.902425498,139.095660518,140.620771649,144.801931018,140.620771649,133.649400521
UBR2,76.7731275597,80.5311498572,76.7731275597,73.5673991307,83.5564609936,98.4850142783,83.5564609936,98.7609394
UBR3,81.0476582497,75.6475574201,81.0476582497,74.8777618324,77.4372057112,84.6497276587,77.4372057112,83.6672930997
UBR4,30.6684231732,32.8981947774,30.6684231732,30.4748706691,32.192799685,36.8056297528,32.192799685,35.8090951452
UBR5,181.315989164,198.668266293,181.315989164,194.463252186,174.085315834,190.73727332,174.085315834,206.389900837
UBR7,158.441837297,152.239903722,158.441837297,150.528843331,145.355854897,141.035989385,145.355854897,123.650496404
UBTD1,58.5914413492,45.5728562,58.5914413492,46.4933743279,37.5303435106,54.2682251281,37.5303435106,50.0321545888
UBTD2,247.24500902,250.252938249,247.24500902,252.152379152,239.557388767,234.269372498,239.557388767,246.305209395
UBTF,37.8978311986,42.4970780482,37.8978311986,39.231835208,37.0060422973,41.018285619,37.0060422973,45.036820423
UBXN1,98.1472662787,91.3461791982,98.1472662787,90.5648655257,103.708438801,108.46922441,103.708438801,102.08468833
UBXN10,15.028697876,14.1139596656,15.028697876,12.5331726845,14.3446423795,14.4216465967,14.3446423795,14.35470346
UBXN11,19.7776590359,19.0226729445,19.7776590359,20.389508212,19.2157619118,19.7821609446,19.2157619118,22.3862432614
UBXN2A,611.804812972,584.082668854,611.804812972,564.276139949,538.238313786,790.20920511,538.238313786,700.74933349
UBXN2B,88.3753885924,85.2368239792,88.3753885924,85.5372033993,99.746014014,89.6333698536,99.746014014,93.4755593767
UBXN4,293.581130476,323.035383811,293.581130476,338.483979721,336.86533226,352.117650066,336.86533226,344.481167272
UBXN6,304.592392432,319.848000142,304.592392432,324.270981847,324.736549218,440.686459119,324.736549218,425.5489588
UBXN7,218.048127895,207.691692983,218.048127895,228.961040764,234.105497692,281.258151033,234.105497692,306.037980738
UBXN8,146.233714423,117.001915539,146.233714423,85.3314317313,100.528559091,82.4346292347,100.528559091,73.49255146
UCA1,22.1747220059,22.103335686,22.1747220059,23.5267484945,23.6118663693,19.4161320711,23.6118663693,21.4264232349
UCHL1,34.6025431724,36.3310380797,34.6025431724,36.3876420802,31.7875564109,29.0031411093,31.7875564109,27.1511303958
UCHL3,1745.00421765,1663.2373695,1745.00421765,1639.494209,1338.7526911,1187.86524941,1338.7526911,1110.30845241
UCHL5,134.083362755,111.55909993,134.083362755,110.57264855,107.949994327,88.1175467982,107.949994327,90.1718197744
UCK1,67.6961674435,67.3762344117,67.6961674435,66.7543929308,82.1551888702,84.0314778327,82.1551888702,70.6734944423
UCK2,404.826447966,372.148421314,404.826447966,406.951000056,248.348660484,373.509739858,248.348660484,418.030666263
UCKL1,62.8959949637,62.5004490572,62.8959949637,58.7806342977,61.0484680943,58.7327713855,61.0484680943,55.8571826455
UCMA,13.0300800188,13.7600949315,13.0300800188,13.1427627003,13.8124877244,12.7869430523,13.8124877244,14.503077071
UCN,30.8272001715,23.5075983192,30.8272001715,17.238832975,20.4364964055,30.5506716829,20.4364964055,34.6265610656
UCN2,28.0992880398,35.0138332244,28.0992880398,36.5414600865,27.1059783249,20.8404553316,27.1059783249,19.2359691418
UCN3,17.02090658,15.6315245838,17.02090658,15.3978833089,14.9214410418,15.8155592264,14.9214410418,15.0745561177
UCP1,17.5837432816,15.8214761985,17.5837432816,13.9073299902,14.0124237147,14.4944406335,14.0124237147,16.6410939574
UCP2,32.0682038034,28.6366876957,32.0682038034,31.9036197492,48.508717538,20.1270148147,48.508717538,25.395371544
UCP3,14.4874833693,15.6471064619,14.4874833693,16.0137636754,15.8244787694,14.3321525658,15.8244787694,16.2306288134
UEVLD,147.266546062,143.924986704,147.266546062,129.504180753,133.146867525,113.971238091,133.146867525,98.4355891465
UFC1,521.847153363,525.477704561,521.847153363,479.547739872,487.777533464,366.646680085,487.777533464,384.570442264
UFD1L,1150.07661725,1062.72476545,1150.07661725,1054.72308376,1085.31768525,793.614778117,1085.31768525,785.150656001
UFM1,323.992850291,315.164668541,323.992850291,346.596537616,323.501275215,388.719031179,323.501275215,385.479849812
UFSP1,26.005881595,23.6917671741,26.005881595,20.8223320327,24.0971097071,22.4098975845,24.0971097071,29.3779554764
UFSP2,358.563782139,333.345365367,358.563782139,351.489824819,273.12555251,345.271071787,273.12555251,334.862385132
UGCG,468.749168205,518.343649751,468.749168205,532.956200506,454.473495299,716.983487507,454.473495299,727.534290707
UGDH,629.364192074,745.746907381,629.364192074,727.534290707,523.102065817,681.5674763,523.102065817,711.635706113
UGGT1,175.460291591,189.511305897,175.460291591,186.203406054,154.239578125,153.21701901,154.239578125,146.233714423
UGGT2,27.5751663188,26.8921040441,27.5751663188,28.0692917971,25.7236844784,28.8033524255,25.7236844784,29.6757106416
UGP2,398.562142797,434.473770532,398.562142797,420.882757929,405.440345215,384.570442264,405.440345215,429.236073663
UGT1A,12.4191933215,11.82936566,12.4191933215,11.3552379162,11.5842777544,14.0672615997,11.5842777544,10.8122277286
UGT1A1 ,756.466522316,913.713206353,756.466522316,1005.44803646,1414.45394696,1570.79657833,1414.45394696,1617.03362368
UGT1A10 ,28.3870631683,33.0275963748,28.3870631683,32.7124070474,31.17406368,31.9036197492,31.17406368,34.1041038859
UGT1A6,214.106173587,232.679937882,214.106173587,275.07785143,287.567997023,211.224607312,287.567997023,247.969616774
UGT1A8 ,13.8507240463,12.5095442625,13.8507240463,13.0863139036,12.0399262347,11.3242200434,12.0399262347,12.3304822673
UGT2A1 ,13.3379866456,13.1122160824,13.3379866456,13.705813973,13.567878082,17.7212143815,13.567878082,14.2426291695
UGT2A3,10.2299427176,9.79462410709,10.2299427176,9.84770091294,9.91552019915,9.89895541481,9.91552019915,9.91552019915
UGT2B15,20.9167740627,20.9755858615,20.9167740627,21.2107182915,20.016063197,20.6100671192,20.016063197,20.2179523148
UGT2B17,9.98742459737,10.4050748108,9.98742459737,12.156194512,10.5594895809,10.109904739,10.5594895809,10.6818745702
UGT2B28,31.468357,35.820929376,31.468357,37.2562621338,43.2715449444,51.7120273928,43.2715449444,40.7196690837
UGT2B4,11.5428407238,10.2212144791,11.5428407238,10.044620122,9.72268478037,9.13837311877,9.72268478037,9.72743131764
UGT3A1,15.4102954539,16.2747181361,15.4102954539,17.0289432357,17.1241370222,16.7927827897,17.1241370222,16.8807951872
UGT8,18.3759036598,15.6199793199,18.3759036598,15.7703580509,15.6821807462,15.4344427475,15.6821807462,15.7931077245
UHMK1,514.413359338,425.375638174,514.413359338,407.096022723,400.174582889,325.473152953,400.174582889,309.746230116
UHRF1,382.830539443,282.337246093,382.830539443,227.585482758,169.138791359,60.9262090043,169.138791359,48.6772758648
UHRF1BP1,34.0614820118,36.0620943644,34.0614820118,36.4544633659,35.8090951452,37.4687765599,35.8090951452,43.9617125079
UHRF1BP1L,25.9031481671,23.7771378499,25.9031481671,25.527986677,24.035725136,27.6766868964,24.035725136,29.1263350787
UHRF2,870.84535465,832.852588754,870.84535465,817.736917021,695.13283595,835.796911774,695.13283595,934.292028095
UIMC1,255.868004106,310.515487357,255.868004106,307.541609765,296.52325209,422.564071015,296.52325209,433.298644794
ULBP1,22.3453787953,20.9634706777,22.3453787953,21.5622886533,24.4559900327,24.6290644069,24.4559900327,20.6869832857
ULBP2,262.225373472,253.734079065,262.225373472,254.264010924,387.708808687,424.770466405,387.708808687,410.171132848
ULBP3,31.5715702221,25.4300651226,31.5715702221,22.1519336892,29.2037319256,26.5957635025,29.2037319256,19.7776590359
ULK1,22.7085938824,31.215060474,22.7085938824,52.4836620932,50.1561214888,80.5504142224,50.1561214888,68.6038826796
ULK2,52.7454274164,58.9258408545,52.7454274164,63.5824409404,57.6895750455,53.5368762361,57.6895750455,52.817491285
ULK3,76.0227138448,67.3106056627,76.0227138448,74.5294714063,105.094393701,137.837631393,105.094393701,116.288469286
ULK4,18.4878485087,20.1306587005,18.4878485087,20.281246549,18.2207223016,16.6192316659,18.2207223016,18.470738552
UMOD,19.7943792868,18.6917719724,19.7943792868,19.6651242183,19.3805427884,20.0180439515,19.3805427884,19.7503044863
