SYMBOL,Norm.y.1,Tumour_24h_5micromol_Capryloylsalicylic_acid,Norm.y,Tumour_24h_10micromol_Capryloylsalicylic_acid.y,Norm.x.2,Tumour_48h_5micromol_Capryloylsalicylic_acid,Norm.x.1,Tumour_48h_10micromol_Capryloylsalicylic_acid
IFNB1,15.1356589809,13.5019269557,15.1356589809,13.4496823479,14.2990326444,14.9155454769,14.2990326444,13.8033865617
IFNE,82.3867698163,118.084338303,82.3867698163,106.09975954,103.142329882,75.9779385248,103.142329882,44.2887329373
IFNG,13.6747963855,12.9896654003,13.6747963855,15.6423756633,13.2187543195,13.4720222526,13.2187543195,13.7818111472
IFNGR1,343.700144671,400.666830436,343.700144671,376.160339235,508.633691684,450.030348654,508.633691684,432.233678622
IFNGR2,858.908863055,982.215122049,858.908863055,1004.32394756,987.843938153,1018.25015762,987.843938153,1293.91938329
IFNK,902.154368991,891.124429536,902.154368991,580.127330727,1123.702662,616.671166102,1123.702662,72.6149617425
IFNW1,21.7595342996,18.2160420669,21.7595342996,20.7951512808,21.3134903129,21.7869186036,21.3134903129,22.1374911813
IFRD1,356.419822512,392.922340942,356.419822512,686.632366759,293.581130476,442.184534869,293.581130476,918.218636149
IFRD2,377.75704925,391.649889724,377.75704925,321.031598233,283.897626373,339.614426744,283.897626373,274.931054725
IFT122,26.9462794558,27.0851055172,26.9462794558,28.3261084051,27.222911961,26.7954430589,27.222911961,27.3659944007
IFT140,13.4124938639,13.9325476865,13.4124938639,13.3642535371,12.7020116198,13.3579981029,12.7020116198,14.8471911806
IFT172,61.2365917544,49.7364917002,61.2365917544,45.4015467333,41.2073069712,39.6250267188,41.2073069712,38.6754711338
IFT20,490.859251011,461.414503376,490.859251011,588.382427342,490.859251011,500.788881241,490.859251011,615.062794219
IFT27,28.7790432964,36.6862442019,28.7790432964,32.9644061058,34.0094897213,30.9078877491,34.0094897213,35.2372321195
IFT46,244.415299462,228.380779769,244.415299462,206.656272944,243.953813835,172.402743275,243.953813835,136.590168169
IFT52,94.8676299842,89.3868770419,94.8676299842,84.0723304009,103.58219761,77.2360745196,103.58219761,60.0319885517
IFT57,103.792527899,107.10796956,103.792527899,90.0867593337,92.0111835813,83.4614800566,92.0111835813,55.4725335431
IFT74,77.4928950763,101.542232859,77.4928950763,86.4665940437,84.4072155926,70.2336634378,84.4072155926,54.4410091959
IFT80,84.1568782756,85.7316851381,84.1568782756,75.127125591,82.3867698163,74.4403873005,82.3867698163,53.409286939
IFT81,52.2064333189,50.9774874055,52.2064333189,43.8648239694,40.1834298483,35.9418076276,40.1834298483,26.2833070294
IFT88,151.969306707,162.174172263,151.969306707,111.414143764,137.385307051,97.9530759834,137.385307051,79.4706841756
IGBP1,544.167530662,585.725709051,544.167530662,642.291902546,686.043766517,706.000393554,686.043766517,819.982042231
IGDCC3,20.3326433484,20.994027264,20.3326433484,21.2250289183,21.5969549102,21.9525951455,21.5969549102,23.9343618044
IGDCC4,19.9276112698,18.3058810803,19.9276112698,17.5330809575,16.4606261092,18.0747031743,16.4606261092,18.0172499347
IGF1,14.265832833,14.0124237147,14.265832833,14.5585606263,14.8518866248,15.9784992761,14.8518866248,15.9460710191
IGF1R,79.5110266173,75.9554046045,79.5110266173,72.5569201031,88.6576295258,78.918536598,88.6576295258,73.9842192996
IGF2 ,15.459087095,16.6479238587,15.459087095,17.0883274469,17.338200508,17.6232599719,17.338200508,18.7263967372
IGF2AS,16.5839489257,15.2309829311,16.5839489257,15.2062758325,14.4537094885,16.5529636833,14.4537094885,15.6728440659
IGF2BP1,24.7470546503,22.6943296759,24.7470546503,27.7909520044,24.7966748909,28.8798514994,24.7966748909,27.0009241019
IGF2BP2,165.55141895,159.086370433,165.55141895,170.476485319,140.350499223,142.745274535,140.350499223,141.890765006
IGF2BP3,119.506482819,117.698659641,119.506482819,155.786943168,125.269058058,145.995114426,125.269058058,137.57263922
IGF2R,874.89511318,861.528689584,874.89511318,995.882373111,941.165319563,971.924698934,941.165319563,1173.8916042
IGFALS,24.4294833702,24.2995246911,24.4294833702,24.1253013781,22.4811222661,24.6059511722,22.4811222661,20.5114935141
IGFBP1,14.5905696106,14.5935665584,14.5905696106,13.6280297645,13.7841864588,14.1481260826,13.7841864588,13.8448926711
IGFBP2,17.8681183975,20.0466490893,17.8681183975,22.4025149473,23.7763462878,23.4329774981,23.7763462878,21.53729544
IGFBP3,23.6325881135,23.0463610113,23.6325881135,44.4459562422,125.178384498,62.8583998369,125.178384498,27.0692101706
IGFBP4,21.5457903091,22.0731137388,21.5457903091,23.338691593,21.9086028441,22.0132226177,21.9086028441,27.9555271842
IGFBP5,15.4498071097,17.7091936251,15.4498071097,17.0681453347,26.4322227253,18.9516519345,26.4322227253,15.5618393207
IGFBP6,106.436015974,124.918966998,106.436015974,146.748150598,160.296115637,163.348250185,160.296115637,102.263142112
IGFBP7,941.165319563,773.827708914,941.165319563,792.207401087,883.62150651,774.634095683,883.62150651,803.634375991
IGFBPL1,13.2419152867,14.8180873333,13.2419152867,14.0036087822,15.8269224817,17.1330060659,15.8269224817,13.8616809814
IGFL1,54.4095840279,64.4132881369,54.4095840279,111.786032399,84.4795599013,174.185963177,84.4795599013,112.098990957
IGFL2,29.6104717136,35.4928601126,29.6104717136,36.4887864828,28.2662313452,35.8792296292,28.2662313452,26.7407109713
IGFN1,15.2294018918,16.481453826,15.2294018918,18.7443072242,16.3398168935,18.3319753442,16.3398168935,19.3940111295
IGH@,12.7797371054,13.1331985378,12.7797371054,13.7613588103,14.0567632527,12.4759510405,14.0567632527,12.8183097361
IGH@ ,16.5265219471,16.5667537655,16.5265219471,15.8749285555,15.9467678829,16.5265219471,15.9467678829,15.827418974
IGHA1,22.2478643147,23.0064815966,22.2478643147,23.3939698872,23.1424750782,23.6843507806,23.1424750782,23.1509458343
IGHA1 ,15.2395731883,14.7786601026,15.2395731883,13.9879554772,14.10738495,14.7485713828,14.10738495,15.3000326021
IGHD,18.1778494639,15.6374202271,18.1778494639,17.1212597556,17.0136164366,16.3806487136,17.0136164366,16.4304086967
IGHD ,18.0644479029,21.0416599964,18.0644479029,20.3270760991,19.6275086846,20.5130284415,19.6275086846,19.6090274568
IGHE ,17.7024227666,15.4078478787,17.7024227666,16.7883712405,17.0638532309,16.4496506594,17.0638532309,15.5818450011
IGHG1,16.3268994001,15.2260091474,16.3268994001,15.9877420043,14.9393538018,14.5648837869,14.9393538018,14.4654884571
IGHG1 ,16.4676891637,17.2147411327,16.4676891637,18.0559001854,16.8743555264,17.1366995907,16.8743555264,16.8053219995
IGHM,18.3567403413,18.9705064309,18.3567403413,17.9067039543,18.3660922852,18.6900695605,18.3660922852,16.0245441699
IGHM ,19.1909151966,18.7538292382,19.1909151966,15.4259077448,14.4537094885,15.6235784651,14.4537094885,17.0549649667
IGHMBP2,31.0596634228,32.0260615345,31.0596634228,32.3582466124,31.2574574265,35.442558157,31.2574574265,35.5038396281
IGHV1-69,12.0057456084,12.170739054,12.0057456084,11.9650760698,12.1984696088,11.9043116551,12.1984696088,11.6638841166
IGHV3-48 ,13.6869639042,15.4959354767,13.6869639042,12.193363686,12.6881900245,14.9860109754,12.6881900245,11.7462692089
IGHV3OR16-14,15.9757233397,19.925276083,15.9757233397,19.6779113208,20.0392072878,22.2505699442,20.0392072878,18.214916201
IGHV7-81,12.646309252,11.4091764841,12.646309252,12.2921778389,11.9009249386,13.6495964567,11.9009249386,13.9303157508
IGJ,12.5555831585,12.4875708338,12.5555831585,12.4515188307,11.6074302126,12.5357069436,11.6074302126,13.1031302129
IGK@ ,18.1345902063,18.3616062247,18.1345902063,18.2908072408,17.929442209,18.7995943761,17.929442209,17.9566682763
IGKC,21.8680300271,18.5382410548,21.8680300271,20.2869857961,18.2695846477,18.6405564855,18.2695846477,18.1473178654
IGKC ,17.8762575735,18.2666787114,17.8762575735,19.7714188737,16.9248380197,18.6829981102,16.9248380197,16.4224886136
IGKV1-5,26.9916122377,22.7034678159,26.9916122377,27.4641022527,25.2024563723,27.1454876533,25.2024563723,26.0361235326
IGKV1D-13,22.6551519611,21.5055125615,22.6551519611,20.3411517043,22.9609854119,23.8751948985,22.9609854119,22.4816674098
IGKV3-20,15.8591405734,13.9377242627,15.8591405734,14.9541909541,14.0733675712,16.9768741726,14.0733675712,14.1181802186
IGKV4-1,25.2426023403,28.565924327,25.2426023403,28.7322558902,26.0383066118,26.4032938059,26.0383066118,28.8685209259
IGL@,17.0835107627,17.4889208623,17.0835107627,17.040659933,17.2737991038,16.8060762358,17.2737991038,18.5857021391
IGLC1 ,18.4421874728,19.2867343721,18.4421874728,19.3351122667,23.2073375855,19.6530099772,23.2073375855,19.8756989575
IGLJ3,25.7526129,25.042478205,25.7526129,25.4537976665,21.4219768625,25.7223018859,21.4219768625,25.3186852879
IGLL1,13.6176513837,14.8356606225,13.6176513837,16.2130529832,16.8594042201,13.6495964567,16.8594042201,16.5020432154
IGLL1 ,19.3112662205,20.2118750241,19.3112662205,20.4706806513,20.5201399779,17.0475223903,20.5201399779,21.2795009076
IGLON5,23.1010730186,18.5787250733,23.1010730186,19.0687052844,16.9005146551,17.6349638129,16.9005146551,17.8295848706
IGLV1-44,14.7187851533,14.9685793617,14.7187851533,15.1264843029,14.1611174375,15.653341722,14.1611174375,14.5738613609
IGLV1-44 ,13.8022901673,15.3628267381,13.8022901673,14.3275820247,13.9656802899,14.6310078547,13.9656802899,15.7516040695
IGLV2-23,33.0603351067,24.9519144501,33.0603351067,25.8122387508,25.6522434934,26.2089246088,25.6522434934,27.5813187229
IGLV2-23 ,17.0050316867,19.4121540286,17.0050316867,21.5436852315,22.0607963147,17.1842851122,22.0607963147,19.174488951
IGLV3-19,17.9631642705,19.0107919037,17.9631642705,18.4182671234,19.2440949576,17.8320790399,19.2440949576,18.0438128224
IGLV4-3,20.0641561281,18.9952284457,20.0641561281,18.262141232,16.8145850586,17.6515983976,16.8145850586,17.2233653013
IGLV4-60,14.7609014669,14.0294800532,14.7609014669,13.7765335932,15.2415867606,15.1514785174,15.2415867606,13.2038814651
IGLV6-57,13.0919064051,14.1004555399,13.0919064051,13.9146549852,12.2363309389,13.2153577387,12.2363309389,13.1179118296
IGSF1,13.3642535371,12.0711007059,13.3642535371,13.2883865543,12.3784281787,13.085531548,12.3784281787,13.3593993078
IGSF10,13.3132929995,11.1231642673,13.3132929995,13.0851920528,12.7238662725,12.1546937472,12.7238662725,13.6014354538
IGSF11,12.3714712446,12.6733896561,12.3714712446,12.4784139354,12.6083348284,11.9043116551,12.6083348284,12.8835318522
IGSF21,16.333487078,17.0542170254,16.333487078,16.3138252426,15.7339916767,16.5529636833,15.7339916767,17.1366995907
IGSF22,28.8315736291,30.2109701228,28.8315736291,24.2383320852,23.925958486,32.0405893974,23.925958486,31.8707961604
IGSF3,120.692209448,106.157100316,120.692209448,120.580556615,133.963797999,123.517897924,133.963797999,108.004974371
IGSF5,15.7744588497,15.610695389,15.7744588497,18.3649252371,15.8392241355,15.2709197276,15.8392241355,15.2627582685
IGSF6,14.1649695972,17.4024868275,14.1649695972,14.5035926274,16.0336019117,16.2569708063,16.0336019117,15.2804603599
IGSF8,48.3924189429,42.4660051614,48.3924189429,59.9843545639,57.1452196892,51.7040588373,57.1452196892,63.6596981046
IGSF9,28.6169826773,32.5394623827,28.6169826773,32.9945639581,32.3642987837,43.8389501161,32.3642987837,33.6498813273
IGSF9B,14.765202249,14.5666660812,14.765202249,15.5004815819,16.310917407,15.7487875111,16.310917407,16.2972907181
IHH,18.2775967209,17.7761810215,18.2775967209,16.1246274255,18.4267707105,18.9467477881,18.4267707105,19.0376629695
IK,397.022794552,405.756061266,397.022794552,344.817990487,398.439071767,355.202660721,398.439071767,308.320755971
IKBIP,260.398707612,202.866890995,260.398707612,147.239933421,173.884512543,125.901204077,173.884512543,114.888597388
IKBKAP,98.797518872,99.7661817901,98.797518872,91.5642507149,98.6971940958,98.5969049083,98.6971940958,99.1744832611
IKBKB,46.3377299293,51.1849606377,46.3377299293,45.4393250002,46.3111855003,43.6012950789,46.3111855003,55.5341195665
IKBKE,34.0027956013,31.6774574472,34.0027956013,24.4789030144,30.0617582204,30.8209057935,30.0617582204,27.1330407621
IKBKG,56.833281099,53.6683019583,56.833281099,58.9741746743,53.7490874686,63.8265544592,53.7490874686,59.5237912387
IKZF1,20.6980909515,19.0847557822,20.6980909515,19.9282157205,21.4938243197,20.9782862469,21.4938243197,21.6120018002
IKZF2,28.2418293734,28.1152401794,28.2418293734,24.4174200981,31.442143822,30.4975298533,31.442143822,21.0144016125
IKZF3,9.76489822092,10.4916189524,9.76489822092,12.0171537298,11.7418451595,10.8231870331,11.7418451595,11.4215544376
IKZF4,21.5355480303,20.9065817703,21.5355480303,22.7963738353,22.985377538,21.5261289752,22.985377538,24.4280102793
IKZF5,95.3179810917,105.834381473,95.3179810917,98.4355891465,111.231636928,103.40327595,111.231636928,129.366431167
IL10,14.8303667944,13.414791572,14.8303667944,12.5307758781,16.5863531445,13.5496040003,16.5863531445,16.6763038958
IL10RA,20.0781079656,18.3213472938,20.0781079656,21.7443138618,18.8657757898,21.0600737806,18.8657757898,19.6359958883
IL10RB,207.643180941,202.999732814,207.643180941,210.083193681,217.611778872,210.225174007,217.611778872,175.784247822
IL11,29.1263350787,32.6280108985,29.1263350787,31.7233261939,35.2849431449,27.2646903829,35.2849431449,26.2890864231
IL11RA,39.7834014974,38.2833172216,39.7834014974,34.7127184354,41.4417770988,39.2400140591,41.4417770988,36.5390190711
IL12A,18.1851895674,17.8661872269,18.1851895674,22.479863641,20.3533923886,19.0180169216,20.3533923886,18.288626971
IL12B,9.99674295061,10.3568491551,9.99674295061,9.98125768815,10.3308026046,10.4159312171,10.3308026046,10.1061493954
IL12RB1,18.0021300903,16.1530761812,18.0021300903,14.4700650679,15.5568866292,17.0557129407,15.5568866292,17.6697631849
IL12RB2,14.5579732091,16.2319197831,14.5579732091,12.8098058467,13.249925668,14.3079217195,13.249925668,15.2971178962
IL13,18.8292736766,19.4255633765,18.8292736766,16.097566815,19.0816245132,21.1578390452,19.0816245132,18.8919165419
IL13RA1,220.233483376,240.311961023,220.233483376,276.304946779,240.029039236,276.304946779,240.029039236,302.589489353
IL13RA2,19.611549824,16.7923724934,19.611549824,23.1274847767,16.0488908714,19.8556918821,16.0488908714,50.6361901693
IL15,21.112569164,18.8657757898,21.112569164,16.9224132183,17.7355284346,15.3822626868,17.7355284346,16.6582718464
IL15RA,35.9118535347,34.1454332641,35.9118535347,32.6987830386,30.7475358537,37.2431102768,30.7475358537,42.4601684138
IL16,15.1736470744,16.4986241401,15.1736470744,16.298990986,17.1821066602,16.2045829442,17.1821066602,17.5573617673
IL17A,12.8075272005,13.0329632999,12.8075272005,12.3627882692,12.8548143692,12.8075272005,12.8548143692,12.6063536604
IL17B,14.3029906078,14.2320171469,14.3029906078,16.0162131824,13.9855979844,14.5252675434,13.9855979844,16.8237260448
IL17C,40.6548899015,28.1252069856,40.6548899015,39.7650983058,35.2783740044,37.1992621366,35.2783740044,38.7075634236
IL17D,16.7836935296,16.1839151264,16.7836935296,14.6217137024,17.2144692646,16.1305359372,17.2144692646,15.0636503906
IL17F,11.8822714457,11.3587838679,11.8822714457,11.2717783582,11.7033341163,13.096835537,11.7033341163,10.9077978404
IL17RA,53.1654857958,54.120366467,53.1654857958,53.173597217,53.4482480973,57.6356918677,53.4482480973,55.7695040321
IL17RB,21.9924028281,23.0669362359,21.9924028281,23.1469277531,22.585066404,22.6185891647,22.585066404,24.2443529204
IL17RC,56.5167402743,44.1915475579,56.5167402743,61.9672863784,57.9028144906,64.5593704845,57.9028144906,53.9398119282
IL17RD,34.1582646234,36.599357549,34.1582646234,31.3090877458,38.2681406735,46.5192515445,38.2681406735,44.3916035237
IL17RE,12.4505436362,13.6176513837,12.4505436362,13.6394646033,12.7482716247,14.7300645311,12.7482716247,12.9971042444
IL18,1149.35141788,1276.71348722,1149.35141788,931.984877093,922.66173764,1006.90197733,922.66173764,1014.56914569
IL18BP,27.5191855033,27.2969334077,27.5191855033,26.4883958916,27.8476246446,26.8666959437,27.8476246446,27.3720064128
IL18R1,18.6038812688,18.124831366,18.6038812688,17.580928478,16.1390519273,14.028792605,16.1390519273,13.8567987876
IL18RAP,16.1733682273,18.7381015438,16.1733682273,17.6492261867,20.1134175106,19.2393171958,20.1134175106,18.7995943761
IL19,18.5627632837,20.4435023596,18.5627632837,20.3786771283,20.0926960109,18.0341961022,20.0926960109,20.7136792146
IL1A,274.73562737,267.595768172,274.73562737,284.939904282,270.001724887,244.168181037,270.001724887,254.442132945
IL1B,1551.61333271,1737.41215936,1551.61333271,1674.67861654,1311.35203356,1295.76598194,1311.35203356,1724.66815632
IL1F10,20.182286734,18.8780973014,20.182286734,21.5080328062,19.4347503543,19.7004895696,19.4347503543,20.9857784217
IL1F5,19.3112662205,21.2426504045,19.3112662205,20.5281844853,19.5117834,29.6493921433,19.5117834,20.5746181434
IL1F6,23.7763462878,21.3972823465,23.7763462878,28.5241012773,18.3578001513,25.063473596,18.3578001513,26.4638558391
IL1F7,26.523622631,26.3062221318,26.523622631,22.4376515998,25.3754120792,25.4387308957,25.3754120792,25.3340801498
IL1F8,13.7489614976,14.4009275812,13.7489614976,13.4597878481,14.9590103434,13.9607853669,14.9590103434,15.149627179
IL1F9,88.6723044403,185.646508291,88.6723044403,118.348204576,359.033947781,325.739363818,359.033947781,204.91181066
IL1R1,46.5729456057,49.5133849765,46.5729456057,42.1320322604,45.1079312812,41.3859316255,45.1079312812,35.1766745484
IL1R2,29.3230896955,21.1784825394,29.3230896955,18.5547613473,20.7616982403,15.463164866,20.7616982403,16.4776660159
IL1RAP,286.006464104,240.677903415,286.006464104,210.012780732,170.522921317,181.893742416,170.522921317,215.306683772
IL1RAPL1,16.5007108886,16.0251140827,16.5007108886,14.5110291614,14.9741746965,13.9862907179,14.9741746965,14.9609846913
IL1RAPL2,16.8997130093,15.9600109319,16.8997130093,18.0090416401,14.8585168525,16.4237834604,14.8585168525,18.4585012844
IL1RL1,26.9647498463,28.3643184525,26.9647498463,31.9405505837,30.6479496815,30.3892264608,30.6479496815,30.0756310422
IL1RL2,24.3927666887,23.6393519043,24.3927666887,27.1309796357,22.6154959412,24.6148804733,22.6154959412,27.075884553
IL1RN,99.325158596,114.807222551,99.325158596,120.803437445,165.55141895,203.612838469,165.55141895,163.145286634
IL2,12.7050106269,12.3251154352,12.7050106269,13.2842319583,10.8080632174,12.406600342,10.8080632174,12.8835318522
