SYMBOL	SPT1657_SPT1663	SPT1658_SPT1664	SPT1659_SPT1665	SPT1660_SPT1666	SPT1661_SPT1667	SPT1662_SPT1668
ABCA4	5400.39580694306	4794.98360376687	4591.66965640813	4473.11394687471	6354.79634253532	5075.31650234212
ABCA5	3162.32231462879	3054.34496296335	3022.99143550141	2702.18519393607	3385.44822980771	3292.8361812271
ABCA6	2979.46018204183	2509.11681436215	2573.21264202054	2365.77220502658	3052.7741263006	2445.21405628489
ABCA7	1347.61441189083	1518.2780581766	1127.43412938943	1195.12754550595	1433.69149251364	1265.57404830081
ABCA8	3875.88215809311	3863.73748372534	3363.52604384841	3578.12844807776	3837.59662435763	3524.59768389947
ABCA9	5870.4707456041	5693.32035757962	5217.26331033883	5250.21888352008	6110.69800652545	5183.38506819497
ABCB1	6396.1993767916	5901.44986291842	5542.43545515138	5362.65880434158	6342.4369331171	5670.34462998972
ABCB10	2719.08040629301	2679.88974181962	2425.56229805054	2085.57917652784	2905.4911640668	2551.98059122385
ABCB11	4454.28303399315	4264.8759747843	3963.51559188836	3899.12628655205	4112.59348391305	3403.50880890772
ABCB4	7042.17973647378	7187.58347283252	6249.10877773612	5923.04486133906	7453.75382997214	6702.85514470427
ABCB5	8991.05279083803	8982.47809579701	8369.12874549036	7667.67718118235	9170.68178832001	8132.48508815518
ABCB6	1974.71226875154	1815.35179656616	1735.1049091966	1575.97243861104	1914.67850903941	1988.2012055096
ABCB7	5788.97783869034	5775.14905198633	5690.93926931774	5290.11691994061	5781.11375537289	4826.62859778919
ABCB8	5314.92763627742	5058.25853359715	4550.70308698293	4544.74905772066	5647.22015334217	4635.2300534474
ABCB9	4274.40234922011	4043.40483448789	3288.42066656887	2930.69212979912	4337.12275501074	3719.90232098293
ABCC1	5055.54167646657	5216.57926842751	4479.86506068518	4487.6223237549	5263.04851059246	4532.36961125011
ABCC10	4444.34487461343	4167.92676075896	3889.26368480518	3886.43145678188	5150.78387504362	4360.50153061667
ABCC11	8486.19429434796	8327.84854054336	7069.29363643654	7021.14763645872	9714.49580272174	8293.93692147751
ABCC12	3060.95308895558	3182.42465855646	2670.5082444054	2616.04170620992	3686.19385898443	3143.10262612978
ABCC2	1665.63551204206	1780.66354567636	1610.49826052828	1433.60899047414	1978.53545770022	1798.1046920817
ABCC3	1168.72754305577	1050.43139232956	1182.90969215273	1065.45892713922	1368.80459306798	1130.16283325628
ABCC4	5160.88616589167	4956.86210791927	4199.07336608327	4093.17582732464	5439.17009480211	4327.95075776942
ABCC5	9021.86108491518	8707.64041567013	7589.05698601879	7058.32535221422	9354.01302802363	7812.18548333831
ABCC6	6239.17645859193	5922.7964788506	5462.20925669369	5647.38570061538	6100.39849867694	5265.41301577002
ABCC8	5145.97892682208	4792.31527677535	4973.17083418033	4659.00252565219	5183.74230015888	4301.91013949163
ABCC9	8725.70393539935	7953.39331939963	6961.75639169538	6856.11484944652	8746.34206496109	7566.10164061315
ABCD1	2666.40816158046	2654.98535656541	2026.99171635117	1795.41163892397	3033.20506138841	2542.86637482662
ABCD2	5687.60861301714	5831.18391880831	4900.62586748987	4550.18969905074	5787.293460082	5228.95615018111
ABCD3	3216.98219121728	3113.04815677686	2815.59817778633	2504.50855894343	3629.54656581758	3022.01375113804
ABCD4	5507.7279282441	5618.60720181698	5416.97533628669	5612.02153196991	5133.27471170114	4611.79349699738
ABCE1	2335.46745423559	2125.76716991334	1441.51116164932	1397.33804827365	2964.19835880335	2180.90178076528
ABCF1	3138.47073211744	3180.64577389544	2230.11762308447	2328.59448927108	4254.72669222259	3068.88686403807
ABCF2	3367.04839785114	3166.41469660732	2647.46454910372	2887.16699915854	4061.09594467047	3351.42757235214
ABCF3	3740.72319052883	3778.3510199966	3391.69056032824	3148.31778300202	3734.60154587246	3028.52390570749
ABCG1	4539.7512046588	3990.92773698794	3792.82155261668	3419.44307595064	4868.57735999424	4227.69437739992
ABCG2	4417.51184428817	4388.50845872487	4077.02712800402	3750.41542353006	4572.98148474179	3717.29825915515
ABCG4	4852.80322512016	4353.82020783507	4119.70063782194	3860.13502368653	4462.77675076265	3787.60792850519
ABCG5	2354.34995705707	2150.67155516756	1887.87607434476	1960.44442593617	2167.01645132809	2027.26213292629
ABCG8	3709.91489645168	3885.08409965752	3479.59799055315	3329.67249400445	4123.92294254642	3587.09516776617
ABHD11	5033.67772583117	5466.51256330017	4724.81100704004	4968.21230791132	5177.56259544977	5170.36475905607
ABHD12	9463.11536137501	9902.16146554194	11607.1946704741	12023.8173394605	9108.88474122891	10063.3969334536
ABHD16A	4641.120430332	4377.83515075877	4306.61061082443	4089.54873310459	5039.54919027963	3993.32881289977
ABHD2	2237.0796763763	2266.29905813355	1813.62416726158	1769.11520582861	2257.65212039504	2147.04897700415
ABHD4	7841.20775060374	7816.41920050144	7439.69970165608	7437.35669820928	7845.13512821581	7006.22834764058
ABHD5	8050.90291351596	7714.13333249306	6486.37349232376	6688.36174176928	8581.54993938481	7461.93916750198
ABHD6	7633.50021956747	7437.51676770517	6121.94171847872	6162.43307986226	8123.22184012578	7111.69285166564
ABHD8	3278.59877937158	3402.11691419185	2776.33854875384	2625.10944176004	3676.92430192076	3275.90977934653
ABI1	7651.38890645098	7722.13831346763	7164.02882823232	7146.28238705039	8379.67958555387	6913.78415275441
ABI2	4399.62315740466	4305.79032198765	3914.86779069593	3806.63538394081	4338.15270579559	3833.17901049133
ABI3	3091.76138303273	3139.73142669209	3087.85517042465	3045.85237128566	3071.31324042793	2753.79538287675
ABI3BP	8612.40891847048	8557.32466181434	7112.82061645081	6843.42001967635	8952.33222193144	8249.66787040526
ABL1	1920.05239216305	1910.52212593048	1639.51624720447	1699.29364209268	2282.37093923149	1821.54124853172
ABL2	2509.38524338079	2340.12277156569	2255.72172897522	2140.89236338358	2565.60740506572	2118.40429689857
ABR	3694.01384144412	3985.59108300489	3102.36416376274	3237.18159139321	4557.53222296901	4020.67146209145
ABT1	1826.63369399362	1635.68444580361	1721.44938605487	1387.36353916852	2026.94314458825	1731.70111547333
ABTB1	4486.08514400828	4468.55826847056	3654.55938080662	3605.33165472813	4435.9980303565	3893.07243253026
ABTB2	2982.44162985575	3025.88280838711	2620.15350282025	2712.1597030412	2728.3396290723	2512.91966380716
ACAA1	1633.83340202694	1471.13761465969	1364.69884397706	1371.0416151783	2049.60206185499	1524.67820016486
ACAA2	6605.89453970381	6592.54655372288	5788.23487170259	5333.64205058119	7218.92505102594	6395.5758490263
ACACA	2965.54675891021	3221.5601210988	3443.7522423061	3897.31273944202	2679.93194218426	2377.50844876263
ACACB	3685.06949800237	3543.53824474258	3310.61089167419	3055.82688039079	4083.7548619372	3633.9682806662
ACAD8	2394.10259457597	2416.61481198935	2426.4157682469	2168.09557003394	2815.88544578469	2335.84345951816
ACAD9	6521.42018497614	6260.78456444352	5915.40193095999	6195.98370139771	6501.04935398427	5572.692311448
ACADL	2988.40452548358	2952.94853728548	2769.51078718297	2710.34615593118	3231.9855628648	2553.28262213774
ACADM	4761.37215882668	4951.52545393622	4105.19164448385	4150.3025612904	5260.98860902276	4176.91517175822
ACADS	2893.99201137619	2719.02520436196	2702.94011186702	2205.27328578944	3243.31502149817	2619.68619874611
ACADSB	2892.00437950024	2791.95947546359	2242.91967602985	2115.50270384324	3071.31324042793	2596.2496422961
ACADVL	2364.28811643679	2361.46938749788	1925.42876298453	1936.86831350585	2300.91005335882	2313.70893398203
ACAN	2671.37724127033	2569.59889283667	2329.9736360584	2217.96811555961	2646.97351706901	2223.86880092364
ACAP2	4043.83705161047	3845.05919478468	3565.79848038535	3598.98423984304	4306.22423146518	3712.09013549959
ACAP3	6349.49002770689	6253.66902579946	5678.13721637236	5330.92172991616	7182.87677355613	5663.83447542028
ACAT1	5651.83123925013	5286.84521253762	5056.81091342345	5491.4206491533	5407.24162047171	4382.63605615279
ACAT2	5369.58751286591	5227.2525763936	4701.76731173836	4424.14817490405	5718.28675749694	4562.31632226957
ACBD6	4960.1353464212	4938.18381897861	4531.92674266305	4948.26328970105	4896.38603118524	4432.1132308806
ACE	4801.12479634559	4794.98360376687	4327.09389553703	4756.02729603848	5072.50761539489	4338.36700508054
ACE2	4037.87415598264	4155.47456813186	3396.81138150639	3567.24716541762	4320.64354245311	3857.91759785524
ACER2	7029.26012928014	6892.28861910397	6094.63067219526	5852.31652404812	7406.37609386896	6106.52498614278
ACHE	1189.59767775319	1137.59674071932	1076.22591760793	885.010989691813	1259.62980987369	1275.99029561192
ACIN1	3330.27720814615	3561.32709135273	4180.29702176339	4327.12340451776	2562.51755271116	2330.6353358626
ACKR2	4540.74502059677	4399.18176669096	3943.88577737212	3751.32219708507	4871.6672123488	4118.32378063318
ACKR3	4993.92508831227	5157.876074614	4802.47679490865	4470.39362620967	4998.35115888556	4847.46109241142
ACKR4	11310.6191900661	11150.0490552442	10507.0715873681	10052.4916308642	10743.4166367886	9153.27732464472
ACLY	2050.24228003746	2196.03311402345	2054.30276263464	2397.509279452	1866.27082215138	1859.30014503452
ACOX1	5625.99202486284	5763.58630168973	4325.38695514431	4088.64195954958	6064.35022120713	4988.08043111151
ACOX2	3214.00074340336	2936.93857533634	2765.24343620118	2498.16114405835	3394.71778687138	2937.38174173521
ACOX3	7927.66973720736	7668.77177363717	7384.22413889278	7207.0362152362	8058.33494068012	7068.72583150728
ACOXL	4656.02766940159	4295.11701402156	3785.14032084946	4078.66745044444	4404.0695560261	3618.34390969953
ACP1	3111.63770179218	3174.41967758189	2896.67784644037	2945.20050667931	3283.48310210739	2955.61017452966
ACP2	8151.27832325119	7666.99288897615	7423.48376792527	7453.67862219949	8517.692990724	7241.89594305461
ACP5	4990.94364049835	5227.2525763936	4312.58490219894	4232.8189547965	5384.58270320497	4800.58797951139
ACP6	4787.21137321397	4372.49849677573	4101.77776369842	4107.68420420483	5143.57421954966	4334.46091233887
ACPP	3321.3328647044	3321.17766211566	3290.12760696159	3194.56323430764	3187.69767911618	2757.70147561842
ACPT	2480.56458117959	2612.29212470104	2345.33609959285	2207.99360645447	2584.14651919305	2489.48310735714
ACR	4798.14334853167	5106.28841944456	4380.86251790761	4289.94568876226	5225.9702823378	4620.90771339461
ACSBG1	2384.16443519625	2214.71140296411	1988.58555751505	1879.74157954009	2390.51577164092	1932.21387621234
ACSBG2	2833.36923915986	2887.12980482791	2619.3000326239	2273.28130241534	3156.79915557063	2814.99083582957
ACSF2	3477.3619669661	3425.24241478505	3675.04266551922	3431.2311321658	3324.68113350146	3212.11026456594
ACSF3	3124.55730898583	3156.63083097174	2778.89895934291	2606.06719710479	3248.46477542243	3217.31838822149
ACSL1	4060.73192255601	4071.86698906413	3626.39486432679	3489.26463968658	4492.64532352335	3973.79834919142
ACSL3	3021.20045143668	2974.29515321766	2696.11235029615	2684.95649639084	3423.55640884723	2976.4426691519
ACSL4	5264.24302344082	4998.66589745313	5285.5409260475	5034.4067774272	4583.2809925903	3683.44545539401
ACSL5	2867.15898105093	2937.82801766685	2743.90668129222	2470.95793740798	3429.73611355634	3104.04169871309
ACSL6	8984.09607927223	8584.89737406007	8311.09277213799	7586.97433478627	9228.35903227171	7924.16014193283
ACSM1	3298.47509813103	3268.7005646157	2941.05829665101	3035.87786218052	3534.79109361122	2703.01617723506
ACSM2A	8448.429288705	7707.90723617951	6800.45052458364	6614.00631025829	8244.75603273829	7084.35020247396
ACSM2B	8158.235034817	7393.04465117979	6794.47623320913	6662.06530867393	8255.05554058681	6898.15978178773
ACSM3	5291.07605376608	5233.47867270716	4379.15557751489	4224.65799280139	5468.00871677796	4429.50916905282
ACSM4	4265.45800577836	4003.37992961504	3665.65449335928	3256.22383604846	4726.4441516847	3686.04951722179
ACSM5	2559.07604027942	2589.16662410784	2187.44411326655	1909.66510685549	2447.16306480777	2192.62005899029
ACSM6	3212.01311152741	3007.20451944645	2697.81929068887	2246.07809576498	3027.0253566793	2619.68619874611
ACSS1	4694.78649098252	4608.20071436026	4097.51041271663	4083.2013182195	5220.82052841354	3896.97852527193
ACSS2	7390.01531476419	7294.31655249344	6829.46851125983	6498.84606877175	7850.28488214007	7145.54565542678
ACSS3	5037.65298958306	5126.74559304624	4318.55919357345	4310.80148052754	5761.54469046071	4745.90268112802
ACTA1	7434.73703197296	6961.66512088357	6643.4120084537	7037.46956044894	6817.24424493376	6184.64684097616
ACTA2	5809.84797338777	5215.689826097	4766.6310466616	4194.73446548599	6120.99751437397	5101.35712061992
ACTB	3819.23464962867	3380.77029825967	5350.40466097074	5907.62971090386	2629.46435372653	2035.07431840963
ACTBL2	6364.39726677647	6015.2984812234	5395.63858137774	5029.87290965214	6694.6801015364	5584.410589673
ACTC1	1723.27683644447	1777.10577635433	1753.88125351649	1760.95424383351	1809.62352898453	1627.53864236215
ACTG1	1903.15752121751	2077.73728406593	1672.80158486244	1999.43568880169	1842.58195409979	1562.43709666766
ACTG2	1869.36777932644	1828.69343152378	1345.06902946082	1302.12682499738	1939.39732787585	1541.60460204543
ACTL10	5883.39035279774	5281.50855855457	5291.51521742201	4688.92605296759	6173.52500440141	4955.52965826427
ACTL6A	1941.91634279844	1754.86971809164	1979.1973853551	2052.9353285474	1833.31239703612	1402.28729425923
ACTL6B	1642.77774546869	1487.14757660883	1294.71428787568	1286.71167456218	1612.90292907785	1507.75179828429
ACTL7A	5126.10260806263	4719.38100567372	4292.9550876827	4268.18312344197	5609.11197430265	4395.65636529169
ACTL7B	3114.6191496061	3166.41469660732	2790.84754209193	2698.55809971602	3548.18045381429	3272.00368660486
ACTL8	5692.577692707	5985.05744198614	5223.23760171334	4914.7126681656	5387.67255555952	5008.91292573375
ACTL9	1496.68680258672	1458.68542203259	1408.22582399134	1329.33003164774	1810.65347976938	1598.89396225657
ACTN1	5225.48420185988	5224.58424940208	5393.93164098502	5113.29607671325	5549.37482878125	4726.37221741968
ACTN2	7248.89345157208	7269.41216723922	6150.10623495855	6432.65159925587	7369.2978656143	7243.1979739685
ACTN4	7849.15827810753	6575.64714944324	7323.62775495134	7245.12070454671	7334.27953892934	6508.8525385347
ACTR10	2233.10441262441	1971.89364673551	1846.90950491955	1600.45532459636	2077.41073304599	1919.19356707345
ACTR1A	4282.3528767239	3868.18469537788	3620.42057295229	3354.15537998977	3869.52509868804	3268.09759386319
ACTR1B	4502.98001495381	4476.56324944513	4081.29447898582	3815.70311949093	4198.07939905575	4005.04709112477
ACTR2	6661.54823223028	6640.5764395703	10029.9817476038	11701.0059538762	4233.09772574071	3859.21962876913
ACTR3	5433.19173289616	5189.89599851228	7477.25239029585	7870.79445750506	3976.63998031262	3434.75755084108
ACTR3B	5163.86761370558	4906.16389508033	4589.10924581906	4469.48685265466	5202.28141428621	4601.37724968627
ACTR3C	8473.27468715431	8107.26684257745	7479.81280088492	6979.43605292816	9131.54365849565	7719.74128845214
ACTR5	4284.34050859984	4104.77635529292	3100.65722337003	2495.44082339331	6835.78335906109	5639.09588805637
ACTR6	2831.38160728391	2670.10587618404	2947.03258802552	2893.51441404362	3140.319943013	2626.19635331556
ACTR8	1067.35831738256	733.789922668831	797.141163398735	834.231670611136	922.835903227171	587.215942164263
ACTRT1	5822.76758058141	5262.83026961391	5080.70807892149	4921.06008305069	6143.65643164071	4990.68449293929
ACTRT2	3157.35323493892	2912.03419008213	2762.68302561211	2572.51657556934	3206.23679324351	2867.07207238516
ACTRT3	4548.69554810055	4545.93975122472	4327.94736573339	4290.85246231728	4729.53400403925	4132.64612068597
ACVR1	5140.01603119424	4955.97266558876	4930.49732436241	4736.07827782822	4599.76020514793	3822.76276318021
ACVR1B	2109.87123631581	1974.56197372704	1735.1049091966	1482.57476244479	2083.5904377551	2058.51087485964
ACVR1C	11482.5493473353	10987.2811087613	10040.2233899601	9759.60377259527	11328.4286825844	9849.86386357572
ACVR2A	4174.02693948488	4113.67077859799	3444.60571250246	3594.45037206798	3868.49514790319	3373.56209788826
ACVR2B	2789.64133788906	2547.36283457398	2562.97099966424	2069.25725253762	3102.21176397348	2549.37652939607
ACVRL1	3727.80358333519	3533.75437910699	3431.80365955708	3315.16411712425	3971.49022638836	3455.59004546331
ACY1	2878.09095636862	2612.29212470104	2414.46718549788	2332.22158349113	3046.59442159149	2656.14306433503
ADA	4404.59223709452	4810.99356571601	3804.7701353657	3897.31273944202	4295.92472361666	4292.7959230944
ADAM10	4617.26884782066	4408.07618999604	3710.03494356992	4003.40524537844	4842.82859037295	3985.51662741643
ADAM11	1963.78029343384	1682.82488932052	1975.78350456967	1825.33516623937	1967.20599906685	1635.35082784549
ADAM12	1697.43762205719	1641.91054211717	1396.27724124232	1486.20185666484	1696.32894265084	1541.60460204543
ADAM15	1691.47472642935	1568.97627101554	1566.971280514	1507.05764843012	1512.99770294723	1499.93961280096
ADAM17	8171.15464201065	8373.21009939925	6881.53019323769	7062.85921998928	9069.74661140454	8306.9572306164
ADAM18	9288.20375629184	8863.29282350898	7607.83333033868	7268.69681697702	9861.77876495554	8524.39639323599
ADAM19	1340.65770032503	1208.75212715993	1095.85573212417	1115.33147266489	1467.67986841375	1312.44716120084
ADAM2	10839.5504354671	10620.8308685921	8998.98975040285	8733.13610832157	11253.2422752903	10075.1152116786
ADAM20	6122.89999384913	5654.18489503729	5751.53565325918	5479.63259293814	6324.92776977462	5501.08061118406
ADAM21	12106.6657563821	11407.9873310914	12085.1379804348	11578.5915239496	12294.5225187754	9486.59723860049
ADAM22	4564.59660310811	4632.21565728397	4425.24296811825	4376.08917648841	4923.16475159138	4585.75287871959
ADAM23	6389.24266522579	6036.64509715559	5500.61541552982	5321.85399436604	6797.67518002157	5593.52480607023
ADAM28	12145.424577963	12016.3658851587	10717.0252556723	9848.46758098646	13335.8027622605	11549.0142062018
ADAM29	4812.05677166329	4552.16584753828	4423.53602772553	4199.26833326105	5133.27471170114	4611.79349699738
ADAM30	3391.89379630045	3234.90175605641	3352.43093129575	3038.59818284556	3386.47818059257	2680.88165169893
ADAM32	9073.53951368976	9026.95021232239	7479.81280088492	7635.94010675693	9652.69875563064	9260.04385958368
ADAM33	3458.47946414462	3661.8340747001	3465.08899721506	3428.51081150076	3642.93592602065	3084.51123500474
ADAM7	8050.90291351596	8531.53083422961	6859.33996813237	6578.64214161281	8885.38542091608	7641.61943361876
ADAM8	2703.17935128545	2705.68356940435	2342.77568900378	2587.93172600454	2954.92880173968	2503.80544740993
ADAM9	5142.99747900816	4802.09914241093	4314.29184259166	4145.76869351534	5641.04044863306	4628.71989887795
ADAMDEC1	8109.53805385634	8120.60847753507	7115.38102703989	6981.24960003819	8692.7846241488	7804.37329785497
ADAMTS1	1282.02255998464	1237.21428173618	1132.55495056758	1022.84057005365	1556.255635911	975.221154503399
ADAMTS10	6969.63117300178	6169.17200440123	5655.94699126704	5695.44469903102	6652.45211935748	5920.33456545655
ADAMTS12	2805.54239289663	2880.01426618385	2623.56738360569	2532.61853914881	3086.76250220071	2619.68619874611
ADAMTS13	2755.851595998	2645.20149092982	2533.0995427917	2572.51657556934	3185.63777754647	2579.32324041553
ADAMTS14	3795.38306711733	3716.09005686106	3329.38723599408	3148.31778300202	3714.00253017542	3744.64090834683
ADAMTS15	3818.2408336907	3647.60299741197	3337.92193795766	3356.87570065481	3961.19071853984	3223.82854279094
ADAMTS16	3904.70282029431	3631.59303546283	3561.53112940356	3326.95217333941	3984.87958659144	3249.86916106874
ADAMTS17	2480.56458117959	2211.15363364208	2056.86317322372	1874.30093821002	2494.54080091095	2089.759616793
ADAMTS18	3537.98473918242	3448.36791537825	3197.95282575488	2988.72563731989	3732.54164430276	3248.56713015485
ADAMTS19	2672.3710572083	2646.09093326033	2639.7833173365	2491.81372917326	2627.40445215682	2709.5263318045
ADAMTS2	3420.71445850166	3153.96250398021	2975.19710450534	3112.95361435655	3177.39817126766	2700.41211540728
ADAMTS20	5431.20410102021	4799.43081541941	4444.01931243813	4107.68420420483	5819.22193441241	4943.81138003926
ADAMTS3	3380.96182098276	2923.59694037873	2970.07628332719	2866.31120739326	3416.34675335327	2774.62787749899
ADAMTS4	2486.52747680742	2142.66657419299	2251.45437799343	2227.94262466474	2350.3476910317	2145.74694609026
ADAMTS5	2717.09277441706	2757.27122457379	2524.56484082811	2310.45901817084	2886.95204993947	2545.4704366544
ADAMTS6	7217.09134155696	6424.44195325693	6542.70252528341	5865.01135381829	7477.44269802373	6096.10873883166
ADAMTS7	2869.14661292687	2573.1566621587	2253.16131838615	2342.19609259626	2910.64091799106	2567.60496219052
ADAMTS8	2442.79957553663	2472.64967881133	2225.85027210268	2226.12907755471	2571.78710977483	2182.20381167917
ADAMTS9	3673.1437067467	3582.67370728491	3165.52095829326	3145.59746233699	3938.53180127311	3084.51123500474
ADAMTSL1	7306.53477597449	7264.07551325618	6923.35023285925	6308.42362221921	8503.27367973608	7385.11934358248
ADAMTSL3	3672.14989080872	3683.18069063228	3330.24070619043	3172.80066898735	3595.55818991747	3045.45030758805
ADAP1	3925.57295499174	4133.23850986916	3647.73161923575	3918.1685312073	4210.43880847397	3558.4504876606
ADAP2	6600.92546001395	6646.80253588385	6695.47369043156	6597.68438626807	6588.59517069667	5868.25332890096
ADAR	3560.84250575579	3490.17170491211	3666.50796355564	3608.05197539316	3664.56489250254	2794.15834120734
ADCK1	2225.15388512063	2075.95839940491	2068.81175597273	2062.90983765254	2348.287789462	1813.72906304838
ADCK2	3440.59077726111	2955.616864277	2979.46445548714	2867.21798094827	3360.72941097127	3072.79295677974
ADCK3	3395.86906005234	3081.02823287858	3120.28703788627	2977.84435465975	3707.82282546631	3067.58483312418
ADCK4	2247.01783575603	1935.4265111847	1810.21028647614	1877.02125887506	2053.7218649944	1522.07413833708
ADCK5	6612.85125126962	5679.0892802915	5212.99595935704	5155.91443379882	6468.09092886901	5980.22798749548
ADCY1	2025.39688158814	1897.18049097287	1776.92494881817	1897.87705064033	1746.79653110857	1628.84067327604
ADCY10	4360.86433582373	4730.94375597032	4138.47698214183	4269.08989699698	5407.24162047171	4675.59301177798
ADCY2	4758.39071101277	4514.80926965696	4364.6465841768	4364.30112027326	5029.24968243111	4653.45848624185
ADCY3	4698.76175473441	4617.98457999585	4088.12224055668	3953.53269985277	5139.45441641025	4676.89504269187
ADCY4	6878.2001067083	6959.88623622255	6651.09324022093	6610.37921603824	6781.19596746395	6544.00737320973
ADCY5	5391.45146350131	4995.99757046161	4761.51022548345	4833.10304821451	5763.60459203041	4861.78343246421
ADCY6	3266.67298811591	3067.68659792097	2946.17911782916	2761.12547501186	3524.4915857627	3049.35640032972
ADCY7	3190.14916089202	2931.60192135329	2737.93238991771	2680.42262861578	3237.13531678906	2730.35882642674
ADCY8	3169.27902619459	3378.10197126815	2919.72154174205	2810.99802053752	3755.20056156949	3265.49353203541
ADCY9	4076.63297756357	3734.76834580173	3577.74706313437	3896.40596588701	4463.8067015475	3390.48849976883
ADCYAP1	4659.00911721551	4862.58122088546	4392.81110065663	4263.64925566691	5172.41284152551	4412.58276717226
ADCYAP1R1	4256.51366233661	4074.53531605566	3568.35889097442	3861.94857079655	3979.72983266718	3899.58258709971
ADGRA2	4942.2466595377	5140.97667033436	3885.84980401975	3780.33895084546	5899.55809563084	5247.18458297557
ADGRA3	11634.6031858451	11434.6706010067	11120.7166585498	10834.1304352846	10914.388467074	9806.89684341736
ADGRB1	5303.00184502175	5088.49957283441	4390.25069006755	4481.27490886982	5717.25680671208	4986.77840019762
ADGRB2	2161.54966509039	2244.95244220137	2190.85799405198	2117.31625095326	2509.99006268372	2147.04897700415
ADGRB3	5829.72429214722	5640.84326007967	5083.26848951056	5220.29535620468	6192.06411852874	5316.19222141172
ADGRD1	4989.94982456038	4907.94277974135	4374.8882265331	4044.21005535398	5649.28005491187	4503.72493114454
ADGRE1	2116.82794788162	2135.55103554893	2042.35417988562	1725.59007518803	2405.9650334137	2096.26977136245
ADGRE2	7084.9138218066	6638.79755490928	5716.54337520849	5618.368946855	7628.84546339694	6938.52274011831
ADGRE3	7052.11789585351	6701.94796037533	5963.19626195606	5913.07035223393	7431.0949127054	6495.83222939581
ADGRE5	5876.43364123193	5559.01456567297	4787.1143313742	4583.74032058618	6612.28403874826	5942.46909099268
ADGRF3	6146.75157636048	5539.4468344018	5104.60524441952	4825.84885977442	6388.78471843543	5475.03999290627
ADGRF5	5721.39835490821	5431.82431241037	4980.85206594756	4675.32444964241	6392.90452157484	5189.89522276442
ADGRL1	3575.74974482538	3452.81512703079	3122.84744847535	2979.65790176977	3962.2206693247	3426.94536535774
ADGRL2	11273.8480003611	11168.7273441849	9820.88154949598	9065.015229456	12819.7974190498	10955.2881094681
ADGRL3	9323.98113005885	9062.5279055427	8410.94878511192	8493.74788979838	9279.8565715143	8816.05131794728
ADGRL4	6305.76212643609	6291.02560368078	5580.84161398751	5223.92245042473	7145.79854530147	5876.0655143843
ADGRV1	4095.51548038505	4012.27435292012	3717.71617533714	3795.75410128067	4426.72847329284	3653.49874437455
ADH1A	15092.0888340518	14397.4030039277	14049.8263724518	13535.4088556657	15530.6278847796	13795.0175326616
ADH1B	11516.3390892264	10876.9902597784	10485.7348324592	10038.890027539	12084.4125586656	9990.48320227581
ADH4	6094.07933164793	5556.34623868144	5233.47924406964	5407.09070853718	6257.98096875926	5162.55257357273
ADH5	11542.1783036137	10871.6536057953	10650.4545803563	10074.2541961845	12402.6673511848	10366.7701363899
ADH6	3295.49365031711	3138.84198436158	3297.80883872881	2914.3702058089	3804.63819924238	2898.32081431851
ADH7	8731.66683102719	8004.09153223856	8117.35503756464	7751.10034824346	9535.28436615754	7597.35038254651
ADIPOQ	1592.09313263209	1681.93544699001	1399.69112202776	1295.7794101123	1704.56854892965	1549.41678752877
ADIPOR1	8714.77196008165	8925.55378664451	9750.89699339459	9245.46316690341	8507.39348287549	7704.11691748546
ADIPOR2	3637.36633297968	3511.5183208443	2922.28195233112	3122.02134990667	3987.96943894599	3455.59004546331
ADK	6082.15354039226	5998.39907694376	5228.35842289149	5067.05062540764	6530.91792674497	5650.81416628138
ADM	6409.11898398524	7780.84150728114	8151.49384541897	8685.98388346094	6866.68188260664	8296.54098330529
ADM2	4000.10915033968	3668.94961334416	3277.32555401621	3045.85237128566	3808.75800238179	3516.78549841613
ADNP	6594.96256438612	6699.2796333838	5500.61541552982	5505.02225247848	6874.92148888546	5967.20767835658
ADNP2	3406.80103537004	3635.15080478487	2786.58019111014	2815.53188831258	3897.33376987904	3644.38452797732
ADORA1	7498.3412520032	7119.09641338343	6553.79763783607	6418.14322237567	7695.7922644123	6843.47448340436
ADORA2A	1906.13896903143	1665.92548504087	1506.37489657256	1383.73644494847	1955.87654043348	1480.40914909261
ADORA2B	3215.98837527931	3086.36488686163	2619.3000326239	2709.43938237617	2683.02179453882	2385.32063424596
ADORA3	4007.06586190549	3721.42671084411	3117.7266272972	3008.67465553016	4625.50897476923	3811.04448495521
ADPGK	4406.57986897047	4314.68474529273	3483.01187133859	3348.7147386597	4842.82859037295	4058.43035859425
ADPRM	10601.0346103536	10168.1047223637	9288.31614696835	8478.33273936317	11606.5153944944	9254.83573592812
ADRA1A	5116.1644486829	5229.03146105462	4437.19155086726	4317.14889541263	5829.52144226093	4735.48643381691
ADRA1B	4846.84032949233	4766.52144919063	4025.81891622252	4101.33678931975	5050.878648913	4683.40519726132
ADRA1D	5290.0822378281	4987.10314715653	4610.44600072802	4610.94352723655	5439.17009480211	4977.66418380039
ADRA2A	3700.97055300993	3619.14084283573	3085.29475983558	3195.47000786265	3923.08253950033	3566.26267314394
ADRA2B	3490.28157415974	3459.04122334435	3001.65468059245	2763.84579567689	3471.96409573526	2959.51626727133
ADRA2C	1386.37323347176	1339.50014974456	1248.62689727232	1208.72914883113	1546.98607884733	1196.56640986465
ADRB1	5859.5387702864	5397.13606152057	5000.4818804638	5023.52549476706	6242.53170698648	5109.16930610326
