SYMBOL,Tumour_GSM508549.ERN.HER2N_RES,Tumour_GSM508559.ERP.HER2N_RES,Tumour_GSM508581.ERN.HER2N_RES,Tumour_GSM508582.ERN.HER2N_RES,Tumour_GSM508585.ERN.HER2N_RES,Tumour_GSM508587.ERN.HER2N_RES,Tumour_GSM508590.ERN.HER2N_RES,Tumour_GSM508592.ERN.HER2N_RES,Tumour_GSM508632.ERN.HER2N_RES,Tumour_GSM508634.ERP.HER2N_RES,Tumour_GSM508668.ERP.HER2N_RES,Tumour_GSM508669.ERN.HER2N_RES,Tumour_GSM508671.ERN.HER2N_RES,Tumour_GSM508672.ERN.HER2N_RES,Tumour_GSM508673.ERP.HER2N_RES,Tumour_GSM508776.ERN.HER2N_RES,Normal_GSM556167,Normal_GSM556168,Normal_GSM556169,Normal_GSM556170,Tumour_GSM508567.ERP.HER2N_NRES,Tumour_GSM508654.ERP.HER2N_NRES,Tumour_GSM508674.ERP.HER2N_NRES,Tumour_GSM508675.ERN.HER2N_NRES,Tumour_GSM508676.ERP.HER2N_NRES,Tumour_GSM508677.ERP.HER2N_NRES
PMAIP1,1.3700742467581077,0.7897403801224908,1.8220025399564719,1.5725907102662844,0.7903479317582734,3.271564422191076,1.2276231908453807,0.4633337854345457,2.8913846441275783,1.9848497769588727,2.1883106129358634,1.7761846038801232,0.7824599227191799,1.2409410037243025,1.270392106531411,1.8090846808675247,1.2395578812469663,1.3534484624520633,1.5802293393151057,1.337742999127604,3.7872084491482085,1.4503857061328151,1.4769705035917895,2.0542948677265946,0.8505642226675716,1.2189841416696945
PML,3.444962212997869,3.4026710002846885,3.347362939651023,3.290279931536448,3.9094054638339664,4.010564244368909,2.968305607987773,3.427282366657771,3.2882417652226303,3.411745751565083,4.0474174896282396,4.788768209505483,3.297923497509151,2.9792248497360574,3.4556744811612305,3.750414340038846,2.720624007549039,3.230670466933032,3.908465037629467,3.640368335712635,2.7972685967616355,3.3265428812072897,3.4489648388481178,3.304430025983401,4.913298917331592,3.7998251064997746
PMM1,2.02215312808532,3.074943389746658,3.528784937146773,2.4417858755436384,1.864584349086639,3.596520187354885,2.21314292410168,2.437518087359317,3.7133333186302933,2.4977473057203556,3.1151009760883586,2.5622220517959944,1.886964248684997,2.794029609126763,3.2029376667753957,2.7477033340215065,3.2557081090257505,2.2632276682320454,2.444822498717737,2.344113940645198,2.5348207063454966,2.581202026872614,2.0417851994597798,2.24174732767331,2.820130543167313,3.2599533913154577
PMM2,3.9637861838601314,2.3204877265686137,2.9398988045365617,3.930800218578078,3.3806856773194043,4.866878167629894,2.058520449922535,3.11277234600259,5.500445255062901,2.593264671952556,4.534009824247072,2.802661093026837,2.792034484738129,3.6762115806564952,3.2286945556020923,5.029309464517396,2.8876657251073086,3.1153642409986295,3.8030939652043463,3.4671693236786743,2.768998443869336,4.323596386727906,3.2822310539338195,3.3774138691591022,2.6578887265643574,3.403410244942106
PMPCA,2.48535965642136,2.121922870909938,2.476406226979688,1.9529071846057522,3.740415742412818,3.109079502653706,2.6550157321256673,3.291211930515775,1.8818854453711102,2.07977996491384,3.5529222778500147,2.0351292287984832,2.2676664117377086,1.7779822236652885,2.8450931018230694,3.1694025417574183,2.5126406503300225,2.4008959570752597,2.524159977860544,2.2521590521504815,2.5234815273278985,2.1024457952526325,1.5532561508388003,2.195028317378979,2.0350798184697463,2.5538583586741184
PMS1,2.124333095360868,2.4927199920793797,2.986897813136003,2.466402925551013,2.9253063765106773,3.0676853971751896,2.6043377167960355,2.6676897153788937,2.250068856339554,2.0945854984273824,2.637664444577653,3.0602996872724426,2.1047387928625465,2.046219223229894,2.071277855930244,1.768724725441504,2.2351262307694513,2.5957564389559864,2.6266898910408547,2.62476446415922,2.6259171760530893,1.6509550506835398,2.104906723567829,1.658329314784995,1.2248080033317061,2.89415516643144
PMS2,3.3926053321157483,2.776761787944624,3.8567577128141894,3.289024191214499,2.7528498269521866,2.6438697843256813,2.7483199641642257,4.012453660137245,3.814781688686641,3.222986340830388,3.2846981689461363,3.75019968324487,4.240425395279174,3.7561240319724782,2.733917877393355,3.5077143387833662,2.962199741459822,3.4447241283096055,3.060473106367029,3.745048486493153,3.3295771288314024,2.63228914152922,7.631213435425155,3.47338779252345,2.9705226757269765,3.3126492246393844
PMVK,4.8215348618583596,5.359877081903522,4.840133677298901,4.104178835920634,3.4326994994259143,2.559126381804457,2.5301228625534438,4.553031571004858,3.334356337257992,3.055110652926893,6.335627791770904,3.2866049858983626,2.91699376479341,2.762426065195526,3.068571668461515,3.4639048797808036,3.0732672828865732,2.7211070168816005,2.396385786144549,2.777444972261336,3.651081007248316,4.398093457412034,3.268224307841243,3.5717783064609576,3.608861871810887,4.1491358322376435
PNKP,2.911772639730576,3.474187049887043,3.4675567910877203,2.9920415786365586,3.14674190994776,3.255451069215892,3.273974806147586,2.4672110021173066,2.788637749077275,3.076657368246332,3.0163619766308734,3.574814178469943,2.648539494310884,3.454180966526274,3.3525469352847863,2.544624447581189,3.0139129179056288,2.6561339674629347,2.6961861616007967,2.4641623495967013,2.6104731440694695,2.7824354912806464,2.8826226419777163,2.5805260389775473,2.7183689559835345,2.91133927090956
PNLIP,2.315623390538021,2.755649424864254,2.8053306403627505,3.3978658218307083,4.320971568105009,2.7229430711548965,4.392385524813601,3.9861273885995976,3.0951065590102425,2.5297679832922673,3.928012981827827,3.111440946250942,3.2934828338811517,4.0319159149041335,3.1687640260754084,2.347455047694115,3.5359973963477818,1.6316030740332537,4.523958328392301,0.5354497243389297,2.9305356569746683,4.055674018164618,6.365897257762376,3.5309061122938594,2.9852401959836974,2.74419443706543
PNLIPRP2,2.1723894611292764,6.082143181756465,12.141515166158314,2.839709997613775,2.600680203758545,6.100600259307659,2.8224103548475052,2.5747009183944756,2.2674282678192057,4.750038098217225,3.035290502730295,2.794154064305978,2.248983086537725,2.966948257462155,4.1830069943895,6.265419915960508,2.8139591246508298,3.318033095358207,2.160710377101628,2.038418611949593,3.987169440125867,3.497394114997954,9.452927911623815,4.202453632188065,3.606157558007148,3.5387058131697784
PNMT,2.663472223057175,4.261676126860098,2.868923151049738,2.677134687977977,3.64026051496017,2.2369218681714926,2.68699308918676,3.3133144516731385,2.4229080723387435,2.441125350180487,3.5543137659092454,2.3108709273673402,2.4205840334015924,2.7998638809286396,2.8998782358151933,2.9302337247263113,3.334073391388627,4.667743562487007,2.386926270311782,3.742794294379872,3.002050769386411,3.4147829297745216,2.9416194833175275,3.1893891231574165,2.802768295171124,4.173782660068153
PNPLA2,3.714613097425834,3.9759064314894252,4.096859083216265,2.5288760284586607,3.2824463749708364,5.806386646633546,3.557006466490241,2.004812941272334,3.3427710813008367,2.7350036525054175,3.060892728951179,2.953053226145749,4.726114050848233,2.537593059838169,3.6593252532299707,5.80816126637095,8.630585065119853,4.065497855663116,4.178222306336854,4.030039740397359,3.0765609651438783,4.955336042406212,2.6905581121234414,3.0047379615162946,12.969216360061125,4.9636276887344914
PNPLA3,6.899127638852947,1.024523400401569,4.595263141019946,6.367751872367834,1.223623284571858,3.20146491839383,1.616236996550552,1.0488896673052825,0.6725608442682125,0.9301282791901656,1.4400667189935858,0.6369488238153955,0.7636307449113718,1.1299695404853352,1.9278919195413524,0.9302387299409307,1.2980078307022873,2.004809807695617,1.5036958567034966,5.913135230013335,2.043344944296683,1.0675735621270304,4.780148066504857,2.3673168235715396,3.7674668952186767,1.3124110792470847
PNPLA4,3.6246984326629796,4.6601351737403185,3.467526149306115,2.8731787098666546,3.759032750077671,2.507729392457112,3.9018235035813706,3.6302533171458853,3.6418718477760468,3.4604393969441154,3.3238734147686504,1.9966966834894748,2.896606339581793,2.850123445543616,2.9899937635291804,5.742492068703611,4.463392358567273,4.267530877204048,3.7256114864524688,4.805923457865833,4.459393182041858,4.673295812132464,5.068521939431155,3.701101439727173,3.7594573575808248,4.4213186493466
PNPLA8,3.2228748971688197,3.1450493618283395,4.399892074359954,4.183534879693053,3.331369580866559,2.6803665195192794,2.801359717386084,3.046209831770411,3.1913390561609885,3.38162113882217,4.104033929591444,2.9089570635003748,2.9245983711873733,3.526965030526686,2.7233765353996082,3.3316407913721187,2.7056769115349715,3.070486627595428,4.276176909489991,3.426507418816178,3.24486850991162,3.015003078408589,3.100837277348533,2.827044791615925,2.814261189423901,3.981045428203768
PNPO,3.746936716054152,2.1121956237471737,2.830029773765036,2.1047300757466854,2.7100113939071515,3.8182340963657597,2.614885069179244,1.7428785042432786,2.9042807043280243,3.844095657295602,2.8120588986635204,2.8718303122377162,2.4873992525556985,2.326521264385292,2.2639289601561754,2.8726702562755038,2.9796474511415125,3.314704729873964,2.3978933854954314,3.12349305514491,3.281950430263769,2.7965815218214325,2.300758509013722,2.9703633863220458,3.2937302553664347,2.6609572419137746
PODXL,3.6446959901864098,1.863549804773639,3.6902823408426406,5.293446351759102,1.4672437988872067,1.5470118738922978,2.6389244652770083,5.0545395682066365,2.2706699706942968,1.3929668098076304,1.4244178981945086,4.240708296052608,1.9223251246772124,1.8615552378149076,3.034660654001811,1.376447261117988,2.073311531417593,2.6536992408890354,2.5863838936822385,1.9280502856296373,2.5526508957676115,2.311756096227273,1.949192961069344,2.269096050711375,3.4245573714848927,1.861382084978153
POLA,2.0827581677966394,2.8451491699167795,2.353061560848584,2.7786912508664585,2.208821991618931,3.270828857744694,3.545116436550188,3.8005856082027663,2.4589480102170116,2.359483060425431,3.1094120465436643,2.0563655425661356,2.226512632527223,1.8645348417237502,2.8222462193141653,2.6681648532734896,2.474659607450514,2.3908138054892727,2.365897871051829,2.405623522059837,2.484195249666601,2.3050619582000063,2.5119309148929543,3.1363641781006266,3.1285521283483604,2.512935941714341
POLB,5.046998649150811,5.308262770797784,4.242533787851838,4.717043484753677,2.6730648272472557,7.125349968629984,2.9918113102959136,4.13225842399498,3.8384913346583116,2.409631413029511,3.610201513727306,3.6231765379693925,1.9616639910336287,2.0262462441946574,1.9974495895141742,6.849787027446001,2.4230898435814754,3.418079535447518,2.5478295911766917,3.5912249328345034,4.008142997779283,3.9245327334088262,2.783653844496739,2.4303154903190913,1.9871815315526078,4.734174748184427
POLD1,2.0022992070516086,1.3588671562658499,4.159425433952252,1.3630941502162317,2.183721117779656,2.3714572785034145,1.5783338219492464,2.1123141722207253,1.7491132301236358,1.5572211596101297,1.9587052314160895,2.485891628032622,1.8318823807147149,1.4919641432880877,1.8219583893119113,1.8991401543758324,1.5484802829573783,1.6662372372783498,1.750414330202024,1.554459088073949,1.4657409000349362,1.5593144949884605,2.7266279066268844,2.4744893222402045,1.8513564840761338,2.387585308145694
POLD3,2.8177522408656017,2.0554565441910824,2.244775977098561,3.7583725390486684,2.993789854420069,3.0074069000338066,2.2088386560034508,3.2487949605977544,2.88930091140007,1.8161198292914789,2.787388145353593,2.864921256858362,2.4720131735720097,2.3326836807907347,2.7824971054472214,2.2773632238788357,2.2201763723073147,2.710375234358948,2.8336925628260765,2.6008317693317666,2.3309422776370674,2.3067293913591955,3.193179930426187,2.8634853294806706,2.5024611446981746,3.923932022341044
POLD4,2.9675995884729147,3.2760393082625905,2.616314404115647,3.0542895082120585,3.643357866477543,2.905096982771323,2.986433390982966,2.4679519812707524,2.8274224459945128,3.976237667152182,4.15048284592819,3.4247464184071346,4.088767501284515,3.3951209275459044,4.42119570888483,3.2862094742101453,4.256559865185464,2.836431364612461,3.2488973656356572,2.810620344667708,4.354107549242188,3.822402655031018,2.9400691866894624,3.571650884916228,4.168369389171464,3.7791514586976374
POLE,2.60925827479698,2.7661084418970034,2.829414808568044,2.693299649650691,2.326622863643364,3.0082948199723676,2.695698016009341,2.234131505454514,2.6643920988525744,2.217270106917506,2.5308190065631906,2.4097733620206534,2.9266188523727763,2.586180324735717,2.514668018642735,2.488063860493231,2.783234935905149,2.4530506216968195,2.346625480948665,2.167446125017063,2.7842859646582196,2.131933414015817,3.2260578915575704,2.844445776352279,3.1870014870797165,2.939144302647238
POLE2,1.319076065693144,1.462967849953231,1.708388481454616,1.8216563284739065,2.71845710081363,2.99382994890779,1.5150452575089,1.765512120738834,1.9720510937020106,1.6164086493619445,2.3411791576976033,1.5192060636977833,1.4492694190009472,2.1153737955272613,1.7116779894716772,1.9906547739475187,1.1800952483683524,1.5300032370614325,1.6088871152634208,2.449134830917994,1.8303927985960669,1.8852803799160696,1.8501670741963658,1.6283265651494274,2.033362641435227,1.678042864674903
POLE4,1.7277895386464697,2.1047135479925,1.762851950129532,1.6704693473625254,2.9270021962216863,2.1293918045390683,2.3653234061188844,2.6964380833726067,3.210519728915452,2.222996087920692,3.2336959314011127,2.302743966473448,2.12185648615066,2.733256208389781,2.3819929121500882,1.6548796917243471,3.386935177472176,2.6485385731610056,3.4632274493273347,3.0891897892857436,3.1979600480455947,2.756190686229417,0.9544373499613188,2.1208396163711734,2.564440441420267,2.1647515583520223
POLH,3.8698572717535615,3.3574351244864773,3.272001058203707,3.5939747515378695,2.387451475883892,3.454884035969038,5.750527069471289,2.7639166287150716,3.5040541090219137,3.35388797525977,2.5557742942463233,2.7493303999159537,3.2514978079180072,3.4565630792216324,4.170057979901978,2.898705113469665,3.255351261115978,3.4182378602726677,3.342350669444325,2.856194062019608,3.9560754253070547,2.829188259897062,2.34188184152798,3.652209665976887,3.4673251727630583,3.7946103013841648
POLK,3.9083881557719224,2.7744594976537673,2.470251554840012,2.619582671612636,2.9808736899019928,2.9870321105757034,2.7372688400565526,2.847920849434057,2.7260247643374345,3.206894093845522,2.899209754833858,3.4254641971391293,2.7423860762977004,3.1794707500027064,2.261248262940148,2.723608751697939,3.518571833274373,4.24561107337307,3.8877493739398505,4.240718168375698,3.7449267479036683,2.393135937534339,2.638853934928978,2.050670529785742,2.227560111766933,3.8210488334168944
POLM,4.080369819331225,4.1496417959033085,4.083232956142225,4.731468986475389,4.721530506017749,5.250863454513273,4.741341197150971,4.3528710751175925,4.962155199187761,4.900432761961814,3.5522753159424756,4.078480291209711,4.597921120345246,4.147915107975955,4.795112856830266,5.143206996467253,3.8240553034669196,3.682301540186373,3.859538891370152,3.8456010190016494,3.931369926452785,5.295293749163005,4.03098884366638,5.812400993091304,4.8297224940760515,3.3977805139209254
POLQ,1.8583244401689774,1.7807947682075087,2.444290543300672,2.1278959262605914,1.2555094055221265,1.9290424204895218,2.5370602143641108,2.5655301594740525,1.6346695483636955,1.8569419905126756,2.084407334232166,2.2339166109629853,2.0924065480878546,1.9769138220382425,2.246331780581146,1.5854516704592878,1.0133886424384062,1.050512761828294,1.2451243770496203,1.465869497551635,1.8784249772388613,1.6606478199062045,1.790107802510066,1.9105598807905901,2.1832940107968133,1.5320538401008714
POLR1A,2.6249258564119198,2.985470588610712,3.233340319096714,2.982998487749945,3.4771854047608355,3.2063303543905213,3.3248593971910863,4.069082638268551,3.3837522335352928,2.930652930034355,3.3347115513508663,2.8844137576054014,2.3708282614948124,3.6766163128776643,2.979302770198418,3.3738795767649576,3.210510096558545,2.7008351126270185,3.3159646635296705,2.6586855189840026,2.8459887760789346,2.94682817176845,3.427148386427147,3.399365920259119,3.3938036971364833,2.7396193745834787
POLR1B,2.782636661494911,2.81452202108954,3.6203408092034888,2.321084079774365,4.324911108533684,4.103286869379769,3.168451444573381,4.70279470729868,2.05525459133757,2.1378222323314287,2.478545956495968,2.5005057058713844,2.2129239467882464,2.7153223493269425,2.3848292148214556,2.4970296092666286,2.097972091789638,2.832123528806991,3.238478950266406,2.7648539822621143,2.5720713253711254,2.1143304044313527,2.960328335269875,2.1781313972578995,2.065487554661069,2.418451086620144
POLR1C,2.9420797119864295,3.1590027028996612,2.917616438051532,2.9813338938284426,2.276979860121742,4.060712968547287,5.232230550190547,3.8568560111937726,3.256876764858185,2.0682531987069646,2.860381576986784,4.729488709193965,2.6951097788298752,2.156956799501507,2.334985403823178,2.41999132927855,2.6313219125486764,3.467844995713355,3.373294996100735,3.655935510811642,2.654714300842908,2.692119096521843,2.2364588725145196,2.024895993023031,1.8345170267674,2.7685082763245825
POLR1D,2.0903365683969564,2.643718283678041,1.959176180389553,1.8700294830040618,2.233122643146406,3.6815288543879117,3.1796984497769456,2.425550313767244,1.9345403619740793,2.1817885795180754,2.8977896160142143,2.4887436158553,2.7264916711891796,2.9649569474412822,3.1637333257347393,1.897726776986091,2.1702978313144516,2.1100768255147035,2.1437339191503892,2.1108088448786484,2.2103875555583126,3.028757452426347,3.4341978813548306,2.1870777987578043,2.5113464335782547,1.8030065737302798
POLR1E,4.126801292999423,2.251253610232461,4.034066989571538,2.5407202357121914,2.448780832508289,5.020274117994495,4.8319005542854345,1.899310763435196,1.6298895636246362,1.7858840115540042,2.006067043952447,2.3232300581575,1.661913872139567,2.778910521799724,2.1048602880636365,2.0399288366663924,2.5327354290452533,2.8132460386089755,2.8453606204956485,2.814821753127547,2.2291817330679993,2.1037135829883735,2.002449004609702,1.2417213466506039,2.0174009716977532,1.981109916954608
POLR2A,3.5411696895482945,3.8172023776630795,3.1366605834095624,2.8597556108883424,3.185596819263169,3.1946134054683237,3.49668086497198,2.83976556262444,3.1360010924761133,3.3871422145682897,3.2602884334630473,3.0755428515152294,5.265595677660097,3.72084393826452,4.438474459738216,3.3774517145034597,3.1730238150326224,3.8681472606943546,3.4649781515691997,2.9655888042391645,3.5613859623210056,3.523501625136896,3.9922066049333877,3.109255470469774,3.6767965336169426,3.5543379423777974
POLR2B,4.021972916354087,3.111039928092888,3.4838692140214667,2.8582611467599635,4.3315018811456145,2.7768942282643634,2.8435571980635443,3.5669249873374063,2.6467478673194402,2.929847526928186,2.804715441618055,3.576164468277859,2.7453914515041853,2.925394431977014,2.725841095551545,3.8568835549535896,3.0180068742425,2.6690088217579984,2.860652170019339,3.17044425289626,2.744761470306102,3.3766016674585164,1.9226522343714765,1.969841395009663,2.2494259063534434,2.653084330671041
POLR2C,4.29798951764935,2.2106070877597035,2.6441888032558998,2.055746211062162,2.293701943804279,3.4578685475495154,2.399565410161996,2.666957044552138,2.3926447281726264,2.48283232049575,2.5622243907733204,2.249809559662469,2.176487488789848,2.27680387643046,2.1576757217608176,3.241471424393193,2.852125313002485,3.2376510293578344,3.010863147693889,3.0927662417131585,2.00251931023297,2.936811284201033,3.2684304916014355,2.651022215343391,2.39904981156475,1.78315437220082
POLR2D,2.2360370356816817,2.287995577386285,2.1697482014899863,2.0768621155327,2.2855215262525475,6.072588060934358,1.633880649860883,2.272198305577353,2.7349845727463102,2.031675570961155,2.768031660138988,1.9470222942342077,2.3288272158485905,2.3349405801445062,1.801590491663319,2.4709295807025495,2.1636642737962304,2.0828440960667898,2.2398496712309215,1.9481661247152355,1.9911033463021608,2.3137869358602683,2.488338265526504,2.0910244660148263,2.3673302883554825,2.0511713114073267
POLR2F,2.6770207813902176,1.897436832218678,2.6189388218662883,2.0780406512836187,2.5544351678986352,4.929833228370448,2.7945714006100584,3.174767231494573,3.16927880655853,1.981071687447139,3.212005411539743,1.7750822184811452,1.8700167433018582,2.2235772229512745,2.2585628421621187,1.9937570956432051,2.965714602522813,3.1323278802558256,2.8498229560349464,3.3782268699485267,2.4020721727393983,2.2835737523469755,2.348180762416659,2.81787959142728,2.518964667148528,2.1008815474077354
POLR2G,2.6711383550397083,2.155260681309529,2.6832802462089007,2.6081081694783914,3.182195134815931,3.6749606153451833,2.3012259129905357,3.7218770060345614,2.377467321205194,2.7681084715743864,4.3792626741384275,3.3927458540891253,3.037734213126891,2.3635600869429876,3.1660040667079623,3.4149170946412997,2.777584606546028,2.600448808595674,2.361748929107711,3.0324566902196066,2.7734666105174073,3.5471237091586985,3.7286250239900913,2.6488258786561945,2.65597369242819,2.415185651542742
POLR2H,3.3354468284781458,2.4842567733289216,2.440093024579381,2.5443807151660596,3.2518498606954265,4.231309302955008,1.7271337474597155,3.337704504480844,3.023520160454693,2.083352753872191,3.56396648313248,2.0167779049843495,2.6216211359204857,3.4383852757045634,3.0524142534560434,2.802962500269208,2.4675698294503206,2.9326275885329496,2.2412751440423757,2.2676688221884587,2.5127511564761376,2.4065698033991003,3.6079448456184555,3.0936795411851254,2.402332669049566,2.245176345573572
POLR2I,2.9569306929310524,4.588854380337144,3.4828500460854626,4.82922722942029,3.0861936829008365,3.62405832251026,3.3418393444880725,3.2080945037050186,4.016580853108154,2.509326021829715,3.586801236779951,1.7698611263488224,4.725903767967841,3.0432598717671837,3.2185225560226076,3.36924989863459,4.028728475845624,3.920227162348745,3.09543791137898,3.506111397916921,3.744933317689197,3.1461580967752627,2.106917229834679,2.5993105014353928,2.9940219644178336,3.3188971249573886
POLR2K,4.020358090185526,3.135980637748384,4.216055813548278,3.9103424265217432,3.22426878475042,5.340945518152417,3.904688231332297,2.6679178257895853,3.876804876898284,4.014359871581243,4.716429118271085,2.7838221216671832,2.8023362929401445,4.327935666071537,3.5803169538345596,2.943228117987785,3.8130921822500783,3.856623381637542,3.6522973515264794,4.452547959155739,3.3048788378991123,2.888787482551565,4.2880364915076035,3.460024190339953,3.045848201570377,2.2025131889146383
POLR2L,3.127334216058981,3.1096743219832637,3.2995649207562505,2.701148505338011,3.3866739090662294,4.157781869358389,3.5353821060314736,3.2064837002884694,2.693726175687182,2.637739844102745,4.169197175989379,2.042367705645817,2.7384867597017295,2.8375236409603115,3.7576005237297054,5.301541895171796,5.497829785099628,3.326460839246331,3.622707972853574,3.539849041771605,3.1773276204127505,4.325538329829647,4.24609441041519,3.462043611729259,5.716452069923303,3.4502132383137503
POLR3D,2.395122670290554,2.476921591184466,3.0581107196881563,3.4654861724457713,2.750575043643546,6.326162069412142,2.6277945820153565,3.3615353034747715,2.4283319552310014,2.628469001533516,2.3720273200510356,3.2098669191403735,2.189073317957112,2.8884978202710934,2.448844446336289,2.51273951808825,2.301218556455872,2.169474492190901,2.3120545082622317,1.8994138794886886,2.7997369064552626,2.812510680454498,3.0353761702597306,2.976864764495625,2.9426098353589696,2.368977976192411
POLR3F,3.7145476658069163,3.1205746739116154,2.8362836540825773,3.165299617066953,2.6697163290688533,4.489137317495412,3.240395673414518,3.815337068442641,2.2021478232940317,2.855762916933266,3.157876702135792,3.2690838861122824,2.1535944104798252,2.5656891882108512,2.5351789520192116,3.3713042469409227,3.016924552262229,3.131928646095589,3.00765024350804,3.0448222624013153,3.0384048864137263,2.8676304439873816,2.685319015019695,3.0973484405975467,3.2559342756271885,2.670955742526999
POLR3K,2.3888949762262373,2.6976500972179935,2.001376844611127,1.6823798232489435,2.4848805235230507,5.700406641524772,2.092200855904834,2.8170891261831645,4.005081834044441,2.0535483942914414,4.120815139963142,2.2573537760441256,2.2041122588442916,1.75783407590751,2.4217350837860057,3.0065487503285913,2.2011038243284458,2.09599686768258,1.810921645254905,1.9599533009154138,2.336614868670465,2.544088502219507,3.1908656771789587,2.0629052673311743,1.8715063843071487,2.9011501921915337
POLS,3.190341723259548,2.8600349622232084,2.8856466081126637,3.817923932917543,2.5910136206512746,3.723063473225567,3.011787547425847,3.9438891696146934,3.0201140447509,2.85975668905941,2.298706620000083,3.4278987173860664,2.78227827067643,3.14106123232666,2.7814791538897254,2.512876732886365,3.6028474403478827,3.0214010754561484,3.2959433136141847,2.7241507666919005,2.394537380397392,2.0259620520070833,2.2397871264579328,2.851899046924667,2.877524745958493,2.7368765129264156
PORCN,2.541874466705799,2.853437152731763,2.440872598385807,2.407854060927251,2.605385261851338,3.391826871287473,3.218377484415506,3.5773436211783287,2.5961273720623166,2.6983596302325172,2.3435495026535365,2.5922750031789805,2.997226334428236,3.4004404455397466,3.573059537814972,2.600509916356782,3.3891762361611777,2.6615994443151516,2.702356685438066,2.153983856095075,2.943175260287963,3.229613869644936,3.8946504670030633,4.4912278851466265,4.197661840079737,2.7873241852195068
POT1,2.5239611075298733,2.4277783837702307,3.0484168211197176,2.4415860233629103,2.5979506532230676,2.039288728404618,1.6401480785405325,2.7286174082508294,2.206081529625997,2.78247943391255,2.263068659339172,3.130667782160582,2.066056347959981,2.397164758458081,2.2465605782403126,1.4686506178957588,1.9521083161562833,2.685761174961638,2.122144438901844,2.2623235084971767,2.4935741825172486,2.9905815460389245,3.285971744431533,2.335304937648364,1.7369775236006395,2.587268079010933
POU2F1,2.1646483745797025,3.0080188332998765,3.451631003869369,2.267775074471721,2.223453433033204,2.661547636218894,2.8560142983163264,3.637925394390491,2.8796358260042014,2.567964151225794,3.095667694080203,2.5369585354118,3.6628619977083985,2.311808930734817,2.4760108718049394,2.4213206253344053,2.8851822882139704,3.134453331111505,2.856677275396701,2.9752159292827765,2.6905635322564847,2.13482335712892,3.989396830316957,3.3284436326889333,2.920581547354315,3.025230210438274
PPAP2A,6.773398654602411,4.893155944204948,3.6739755101081544,4.186493979866518,4.135377945010977,1.859149940779216,3.388336748540768,4.667261736750862,3.6147788478050216,5.6598763883673175,7.629823440927882,2.4834886300654255,5.510723571678301,3.5032946782322876,5.463048960915426,3.334225828901884,8.16787037630638,5.717808825483901,7.208384320959604,9.576749803185601,8.325401824287757,5.387212408143833,2.243303733701336,2.8814112410013006,5.171139378150575,4.975957770981646
PPAP2B,4.759897563842928,2.824624696823085,2.505238771180308,2.2720351414586646,3.3515946259794585,1.502395057121347,2.7651653420939013,2.1464048945052983,3.3391871719418407,4.146536175022761,2.3029412649507774,2.8773902875711057,3.3165400387736304,2.6115400380558618,3.58485342693631,2.1525323841260353,4.808253477918033,4.67365481618642,5.575855257903458,3.83237821966499,4.041639939087023,2.407444866724583,1.3516463303539923,1.7687021401045464,2.405825406508307,3.535666991393742
PPAP2C,5.251562980379685,5.6662831528968,3.182500074555909,3.6436011154459913,3.2288257154915234,5.429394657861265,4.133574350480719,6.430245472171818,7.625106599811458,3.3402857307588123,5.322177884991622,4.943059328588317,7.510198147992777,2.736275848198393,3.238417534557311,3.600447523385667,2.8496050066046714,5.183438495355743,2.9883187193387912,3.652054875035879,4.395305185423301,4.550725294435587,2.005043247554359,2.9771697547928144,2.9794323979145187,4.493064325234202
PPAPDC1A,6.5946337386017255,2.5612768761893303,6.292792858297275,5.4907054639013015,2.8474536378945023,2.4570517757663737,2.7807578608500347,2.3101927471571035,6.2169644000385675,8.708595902370162,2.4345739079985895,3.667105545050465,5.2188780348445745,9.931636010165851,3.659000021818372,9.794279581326016,1.2938728418632879,1.3000819381485416,1.7081344375715135,1.1786336942980202,7.291869030730364,10.063646931134585,9.205347792563593,13.700692501353924,4.004375211006453,1.3282987611456958
PPAPDC2,3.1371518799606624,3.1833709002912327,5.095248823809787,2.3473224039410945,3.554161650214287,3.777660295999563,1.8890812209673649,2.2162597424264283,4.568581384489885,2.713774164530309,5.50348896440679,3.4514475263490536,3.643369001428764,2.2138701367055726,2.3464681963227636,4.754093748670657,2.3502193980048567,3.6710630652192644,2.590518542243075,3.3750580519614157,3.7234768965472895,4.734817552743988,4.825130765985825,2.4032685135364154,2.264029117994955,2.359284308182721
PPARA,3.325787409519384,2.490041143137665,3.4221769213554327,3.423753860108882,3.6246352283326053,3.1527779873243498,2.8855918813400074,3.9793284826843176,3.617315590853822,3.5269245169762784,2.733536872361342,3.782475605700486,2.731132263980883,3.746650680606335,3.131534422699957,3.150638049846664,3.706098873720551,3.3557757009896285,3.1984519743751783,3.1786315219124845,3.0790608893604965,2.89938589980453,2.81045674512482,3.007778919378307,3.9373314242785273,2.7665064120309575
PPARBP,3.5164797480488854,6.5033322842870795,2.7364202619809266,3.428284125026624,3.1062998341688832,3.726790762887015,3.0226566973524838,2.3390918521425372,2.8694455341845844,3.0099458298745714,3.1187877990042616,3.9197807239562,3.1519060722899925,2.9277337477233973,2.468844702641422,2.491014222104903,2.9055749163681437,3.775287633359071,3.9510694427083797,3.508272064414555,3.0233920381560604,2.440957163205234,2.889996668948707,3.2331414441951,2.6258359810565146,3.2693861072250665
