SYMBOL	Normal_A1209_16.CEL	Normal_A1209_17.CEL	Normal_A1209_18.CEL	Normal_A1209_19.CEL	Tumour_A1209_03.CEL	Tumour_A1209_07.CEL	Tumour_A1209_11.CEL
ADAMTS5	49.26119174	42.71874714	57.49678083	51.22198782	46.85870859	52.61559103	50.54265029
ADAMTS6	23.91694302	26.79049737	21.89562015	24.60389482	31.98955352	26.38722592	28.38045049
ADAMTS7	113.600391	107.5437125	120.0742243	115.8156275	129.8157989	116.5438255	118.8790559
ADAMTS8	95.93915787	85.34376843	76.26730977	90.01618794	72.42538885	83.63350587	87.72164591
ADAMTS9	54.82402027	40.83806297	45.77416642	39.58937656	27.13714778	33.79522473	31.26922832
ADAMTSL1	31.18619183	26.38255207	28.07258494	30.79250491	30.72234984	31.15142994	28.86739316
ADAMTSL2	101.3866285	91.91722169	100.737011	100.2805676	111.2970735	111.5040309	96.18432707
ADAMTSL3	200.4163755	99.74402277	113.8624401	119.4018523	35.54222114	30.38560776	25.58746353
ADAMTSL4	92.36150807	86.16335319	80.71285219	84.37413147	102.993253	93.34824432	107.7279653
ADAMTSL4-AS1	57.92244212	66.28776103	67.38523641	82.67239371	56.9445887	62.80107297	78.76520656
ADAMTSL5	82.97445133	77.71051595	83.04666035	79.73924629	107.5813432	104.6486956	101.5425452
ADAP1	83.83767216	115.7922598	79.0885155	92.0088711	90.17031131	105.8670757	126.3950611
ADAP2	210.1070532	324.7590647	212.9591495	198.4213107	725.0956401	644.063803	557.9395726
ADAR	483.5970509	535.3148164	454.2136956	463.0677849	496.5452247	482.7849267	398.9419364
ADARB1	116.706925	101.9479287	133.8891494	122.0784199	179.6864862	173.109395	133.0907782
ADARB2	76.84786964	71.9288864	81.60418792	92.56340285	91.77924706	87.38771124	83.23355295
ADAT1	206.5534671	240.305522	236.9093843	204.3297907	265.8278148	243.5592138	237.7118395
ADAT2	179.5738036	191.6636087	166.2565563	179.7452308	214.1872452	166.1488035	205.9896734
ADAT3	273.5985425	252.669061	290.6347797	306.9488918	271.8237125	306.008957	252.6983448
ADCK1	87.59705853	91.99589855	102.2892312	89.21683564	138.8815052	126.5440648	122.5750048
ADCK2	164.9020978	193.3212157	183.5407967	160.7135254	274.5741067	221.7749093	291.2003996
ADCK3	250.2373944	203.9286167	208.8037133	200.7487763	123.0127226	122.0857383	101.1956222
ADCK4	125.2476525	132.8791785	112.2100007	125.4922567	109.7073202	121.896795	105.2971879
ADCK5	134.8714345	148.3715836	143.8041347	142.4356047	139.4792636	130.7793761	112.6751319
ADCY1	44.8332093	36.1480698	47.84085424	44.55021524	43.50180933	50.46537548	49.78969944
ADCY10	20.84297684	16.94489868	17.98155746	24.21924547	15.60530653	18.64293163	20.52255722
ADCY10P1	43.95986251	33.39228137	35.6207919	21.79108561	25.19369739	18.24150467	26.95858222
ADCY2	357.2606911	320.7041215	363.5928683	264.7383505	40.00260156	51.4697085	37.85991676
ADCY3	303.6020114	261.2449975	247.8749919	181.6422531	178.7355799	169.2203335	173.9760785
ADCY4	72.46930176	59.00660554	62.25067549	66.54104913	57.78281202	56.08926799	52.52729809
ADCY5	61.07417062	49.91710616	56.51523776	42.37231615	51.27307819	43.71118687	54.6126848
ADCY6	132.4432867	147.8751191	146.8848849	132.2752627	117.9091495	114.9555848	101.4652792
ADCY7	159.0535798	156.9917356	134.2349493	127.8661546	118.0491078	113.7961661	119.9346632
ADCY8	42.90127461	36.78312887	50.57499713	54.76038659	43.19995644	47.75694168	43.10680918
ADCY9	120.034673	105.9547292	116.3148155	101.6459738	84.0711037	91.25491823	65.13369088
ADCYAP1	84.69995669	64.25477543	81.67765676	89.08326353	69.81582239	68.80376845	85.03476691
ADCYAP1R1	39.94684401	31.92099484	37.93056052	46.16967223	36.3506319	38.05097773	31.8721776
ADD1	266.2202066	273.956145	249.5598073	251.6021043	199.452776	184.41917	189.4569263
ADD2	32.62766009	30.39938063	39.39673513	36.17427989	39.51967483	40.55467884	37.32110924
ADD3	429.7717419	563.0752454	408.0072172	459.416056	358.0840536	351.1780727	393.5167191
ADGB	18.19252243	19.97656496	14.85490331	17.95170315	11.89260489	12.31308346	14.06166231
ADGRA1	62.19289694	59.77258935	70.99493432	71.38496018	75.97543613	84.71876901	80.30501867
ADGRA2	106.7324307	67.71037691	86.36056108	73.85490274	54.39886189	69.2384965	52.32341364
ADGRA3	104.0970455	94.83815979	91.52435309	84.87691944	162.4527803	183.5173705	197.7295997
ADGRB1	117.8628396	115.2013249	87.00236532	111.2443073	92.00611146	121.8582211	85.68077638
ADGRB2	83.6578343	94.4944859	95.2486858	89.5905337	95.06616598	116.2944099	108.7091617
ADGRB3	18.90067445	18.20528625	16.4551314	18.83289623	16.89189549	16.83688203	17.98998601
ADGRD1	61.31903455	47.86541251	52.62784653	58.9371914	44.06885525	49.62804961	46.09186442
ADGRD2	79.41429248	73.06116337	93.05050987	98.735148	70.08521381	86.9583267	77.76276452
ADGRE1	22.42622345	19.63943245	27.81984961	29.24644105	22.75173019	27.2162901	24.83873818
ADGRE2	114.9052766	73.34457138	78.62635209	73.58754504	62.77417831	68.71662714	64.22616095
ADGRE3	24.23830718	21.5571446	23.07931686	28.45768347	24.49057	27.32111187	22.20143
ADGRE4P	60.89390539	55.0404339	50.03502259	44.90378788	32.23629531	30.26410375	31.70138527
ADGRE5	145.5430093	176.0604869	132.6065299	136.1105077	56.83551506	74.94351812	62.15641615
ADGRF1	15.86064798	15.0610368	17.29151734	16.20510623	43.98124635	37.1366016	103.7242087
ADGRF2	100.3715088	102.1557667	93.47296629	81.76143189	141.3774409	105.5997676	127.5807442
ADGRF3	59.89506181	55.04201715	63.89461387	62.99657214	54.34122364	64.90967821	71.0459483
ADGRF4	584.3921914	710.4485916	616.2117197	639.2755873	660.7472611	604.8150388	626.5623689
ADGRF5	40.67271345	28.29389939	28.80283809	32.73041911	27.24358574	27.31956265	26.01017125
ADGRG1	806.1449311	887.4338254	735.2343963	675.3264103	1320.984108	1741.124771	967.2327707
ADGRG2	29.90109413	23.65885437	24.33919422	26.25991062	23.65679534	27.13804191	27.81192593
ADGRG3	45.0721574	58.95801409	58.41040078	59.26071685	57.15708607	53.93541662	52.09454818
ADGRG4	16.70019189	20.93803933	20.72398828	23.59741405	23.34557105	19.10151737	19.3591042
ADGRG5	61.29848415	65.55786594	76.0708211	78.81148771	67.83271908	73.74096049	62.20503619
ADGRG6	672.5688031	842.6340032	964.1033659	819.9114378	254.9481177	229.1039169	204.4151134
ADGRG7	14.96091547	14.61850052	12.87760425	17.54217292	17.42363446	15.84342181	15.15267672
ADGRL1	237.9818429	262.1895319	248.1505762	246.614615	252.0750009	237.9492335	277.4462197
ADGRL2	384.3948715	391.6649153	262.1259369	386.3293035	1349.553661	1341.652706	1313.397839
ADGRL3	31.58563775	31.3374873	31.58617267	57.779242	38.78060985	118.5728591	32.80670373
ADGRL4	27.60372626	9.934697375	13.48332677	10.49621385	10.16638471	10.00711449	12.26739943
ADGRV1	21.80924429	18.88055021	19.47433217	19.80955286	21.08568717	19.93887779	21.48939456
ADH1A	48.67626899	42.66837704	42.90925521	51.13998536	49.42243664	45.44753241	45.09232189
ADH1B	30.98359715	12.91352497	23.3178282	16.20051152	16.60226132	17.382827	13.80904375
ADH1C	30.17300068	17.41588266	28.44809465	22.41080169	16.10752985	21.70179053	16.63166594
ADH4	17.32122472	18.09541452	21.0766535	17.99262969	17.81852082	20.58104232	23.73927296
ADH5	257.0033291	232.225248	207.9064146	156.970235	308.4872372	305.57204	331.0818242
ADH6	14.33932906	21.99357575	15.53147893	19.65127425	24.43514979	22.99658196	30.87235621
ADH7	24.17665758	31.11609757	36.15858605	26.05430442	28.04104564	36.98370343	39.16864283
ADHFE1	82.58166621	123.7736286	99.45032835	60.27687416	60.52973682	31.73080506	42.78491455
ADI1	217.1669925	309.0452201	246.9985375	241.9518665	298.2324593	269.0142079	325.9783504
ADIG	89.78845037	80.82625393	106.4146582	81.16096185	73.62579766	83.10210693	80.88108352
ADIPOQ	25.18994372	23.03016926	26.2294961	35.10664735	28.4348224	33.26524272	29.43548889
ADIPOR1	1644.689088	1767.00454	1715.166016	1376.877065	1901.527743	1991.225522	1814.862474
ADIPOR2	419.2553741	531.9035288	443.5746193	462.0815678	742.8684458	710.1367562	590.5125532
ADIRF	125.3617323	79.5861983	141.6618716	112.4563777	174.817454	137.0567313	165.504389
ADK	620.909602	523.049375	579.9390917	545.0886816	524.647183	487.1419254	630.7910287
ADM	164.2832675	160.7879097	167.3006958	158.7467671	378.8964254	341.0894331	522.5040149
ADM2	232.0700909	214.2234775	252.7755865	235.9811336	224.776655	253.835142	257.8829767
ADNP	701.3703022	588.4036359	665.0112047	677.7269791	419.6692226	381.8032525	377.5511028
ADNP2	240.7958119	205.8390101	219.7793725	174.0425305	212.4385673	242.531276	153.3924842
ADO	357.6362886	347.5636919	384.447702	440.998872	333.9178407	410.5740314	359.4266339
ADORA1	97.24231032	91.76045759	110.948601	112.4649214	91.63250809	106.668238	89.01301404
ADORA2A	103.221095	134.9737803	97.22390101	102.1769537	104.9364964	108.8934475	110.3999599
ADORA2A-AS1	121.5928176	120.690118	144.2295008	157.1651923	164.0217236	168.8908728	156.3689173
ADORA2B	233.1047231	234.7738287	300.3561015	261.0950082	209.3819293	242.8758979	192.928661
ADORA3	14.07475022	14.76361778	19.7285848	21.20250899	14.65071641	19.99921798	14.29690333
ADPGK	177.7408714	185.5105562	206.4304275	228.9327449	181.8081727	176.6056779	171.5298407
ADPRH	18.67008165	14.61659341	14.56314047	18.19970382	22.03433726	21.4112891	16.02265834
ADPRHL1	65.44756786	67.35624386	78.52143806	65.75721873	74.31808444	75.64403646	58.79846033
ADPRHL2	145.7271497	139.8894235	122.5888178	119.7807677	203.9228462	215.4374552	219.7086499
ADPRM	67.8237083	59.66592197	57.84309414	48.35439564	55.55944468	51.15629405	57.89439624
ADRA1A	26.37889544	27.5233208	31.38026185	31.63333683	31.19868957	33.38976495	32.48635277
ADRA1B	92.65383401	96.82086314	106.3590152	129.7353868	83.42464386	85.64503176	97.56272737
ADRA1D	100.1802129	95.38107394	93.05201359	100.7077805	102.730169	116.2085929	105.0381127
ADRA2A	33.71918624	45.40390713	30.84406751	37.84526331	52.72434166	38.45499859	29.82472448
ADRA2B	137.1231505	138.5409276	174.3299649	149.5007032	154.6971467	167.3766595	125.177014
ADRA2C	183.3986134	192.9369655	211.525543	274.3467172	162.7433571	193.6436294	169.1590202
ADRB1	198.4284559	177.9515789	227.8493625	218.1078943	166.2314119	219.0640334	192.5335531
ADRB2	292.0901944	182.8518678	269.9121051	285.7980251	134.9364509	88.93259793	113.5152877
ADRB3	68.67549428	62.02179042	71.60945622	86.0662952	80.33882508	72.76608417	64.33319225
ADRBK1	374.779017	387.7362125	387.7631165	382.7526543	370.0560392	376.8975839	317.6204789
ADRBK2	91.83027972	101.1120086	80.90104072	96.92335391	77.82238548	74.50786788	76.92675523
ADRM1	650.3481723	659.2443804	630.3666309	569.1021982	761.3093657	839.8708018	823.8783865
ADSL	110.4383426	134.2294594	128.48374	123.2982398	134.0932467	159.2747127	155.5430648
ADSS	360.3775875	354.8733948	341.5901812	316.0101514	225.7719639	291.7618972	261.6886438
ADSSL1	108.8376274	102.2581038	116.0356649	94.21048524	112.9485983	80.40285919	87.03381718
ADTRP	637.4414661	758.0425834	625.7938472	623.7798501	1326.070344	1640.624393	1634.562683
AEBP1	119.6412682	83.73466111	95.90871829	92.56408029	80.43011492	88.52347536	72.19702111
AEBP2	703.0173163	705.3765818	749.1646637	815.0424758	588.5377883	660.7937425	560.479028
AEN	118.0113452	147.4036979	111.0780722	139.7350871	251.2116215	254.8877937	218.3194299
AES	659.6487042	608.5155337	623.5557525	543.6623862	363.7717375	439.9682577	373.7950199
AFAP1	75.84139436	127.3285	63.31002834	107.2670351	147.7645153	138.7306538	123.6311423
AFAP1-AS1	41.22394395	38.33384959	49.18519881	44.80680313	37.52264881	46.1948384	45.80881906
AFAP1L1	47.13883954	37.30348083	41.6338407	45.58504818	54.94309301	62.16368544	65.4762111
AFAP1L2	80.90786973	83.3620151	78.92591774	81.53452446	108.8699818	117.8423163	94.36996307
AFF1	1213.549129	1142.607651	1253.052068	1431.383862	416.9224446	296.1795224	281.0559418
AFF2	42.28629662	41.53830215	49.02776075	41.89054907	45.98399651	44.46820025	39.30545042
AFF3	32.32439099	27.02068265	25.9348479	33.00039314	24.75926746	29.18516084	28.50402989
AFF4	527.2253603	537.4122608	567.7237379	596.8269973	531.0921969	461.5342645	485.8825627
AFG3L1P	74.33324931	71.44997043	66.98391363	72.05065427	67.26379719	65.83844349	65.74370759
AFG3L2	306.1609218	285.0021212	287.4004802	283.1805535	291.0436719	267.6971301	258.5614988
AFM	23.28060795	23.73542655	20.83936031	19.19940965	19.89446247	16.766538	19.81787154
AFMID	138.8315383	145.8461444	167.1321336	147.2664015	144.5630845	140.3747862	146.5329608
AFP	16.39753834	17.93919548	16.57722616	18.01016094	19.53409867	19.5716297	16.76919233
AFTPH	667.8509767	655.2005901	723.5067711	725.0572802	442.843404	403.5800674	394.7080552
AGA	473.0137528	416.5325679	366.7933023	321.8803699	602.4846089	541.5408811	480.7784587
AGAP1	199.0613703	212.569411	225.7198621	205.959379	146.5614514	170.6824046	148.1618592
AGAP11	25.66071417	27.4309023	24.82109585	25.49462888	32.31117786	19.10232535	25.0827009
AGAP2	61.74790291	63.19644982	53.54083107	61.43766709	91.47305326	93.64866607	80.37848047
AGAP3	237.8995145	238.7433699	252.6697959	240.091616	185.7890706	212.3883703	171.120286
AGAP4	297.3565855	408.0595266	435.0204529	210.355113	195.2138497	273.9134684	224.7966203
AGAP6	229.7769776	261.5437847	204.8630945	250.1706483	244.0916361	194.9567619	169.1569376
AGAP9	439.8792141	756.6967841	625.9411356	681.4391179	545.0746249	335.9906897	639.2640619
AGBL1	20.61074218	22.9813443	29.63680835	27.17120886	23.35839226	26.35959774	24.22154915
AGBL2	22.42230806	23.14329356	29.78434361	29.12306467	32.98127304	36.04497327	35.27582726
AGBL3	21.62928248	18.26317474	18.78423653	16.94669946	14.85254242	15.18891443	18.71268727
AGBL4	47.68849986	40.10392389	47.2522643	39.6276427	64.15220635	55.73890694	63.83213503
AGBL5	140.9770903	155.3914873	132.0597074	118.6302746	131.5829503	153.7012584	122.9851947
AGER	89.67985855	77.72751479	88.27550751	90.16732094	79.74185855	81.97434537	69.78662915
AGFG1	1361.458556	1609.857034	1354.725801	1336.177068	1767.358162	1860.951383	1528.819985
AGFG2	200.1571355	218.8328194	229.2890841	204.9274331	167.6339915	161.5117309	152.4051845
AGGF1	312.6382534	291.5480576	295.8375933	300.4547352	320.0521446	272.8763875	283.5917523
AGK	187.4785447	188.4730006	155.108964	124.970638	198.999783	177.5195455	227.9222828
AGL	166.3439086	162.0388112	149.504617	119.8961265	138.4440924	124.9713279	118.1626209
AGMAT	29.28293161	39.97674758	37.34259007	43.77458746	35.416421	48.14354168	40.43464265
AGMO	14.20922631	11.74660685	11.10088996	13.16675812	15.84741329	11.91693639	13.1280686
AGO1	421.7703531	407.2020266	357.057756	266.1961826	248.423369	217.684673	196.8743085
AGO2	305.9255576	339.2003594	341.8460186	314.7735327	210.84559	179.0555626	166.013708
AGO3	270.7466171	291.3573768	254.3962062	263.1891755	160.3027608	126.0444125	132.3964472
AGO4	433.926382	490.9115597	456.8648135	365.9287386	218.3581666	156.4115125	158.1955793
AGPAT1	229.2107972	247.0855823	249.3472566	194.6196134	262.3157467	275.2862194	212.6733766
AGPAT2	378.1607479	287.6742781	380.6797566	395.2569938	206.3316329	266.4789766	250.7176491
AGPAT3	167.2011628	182.7254616	182.9469903	184.7651054	199.8259249	186.0470272	138.3643647
AGPAT4	32.14535906	36.68493755	37.42222969	35.73932969	49.8510119	58.68878179	54.38265452
AGPAT4-IT1	43.09290246	47.30480122	37.73123097	36.02523037	35.4182115	45.95572277	41.21545905
AGPAT5	109.7032616	91.24574009	83.99972647	92.44234002	208.4220933	219.287695	232.9055447
AGPAT6	179.628882	165.0127583	164.2495047	168.2097506	145.5677396	143.2691197	125.7250586
AGPAT9	42.03603132	58.20165215	34.08916196	30.56833148	92.7948319	69.98760646	34.14502637
AGPS	173.9017299	193.9092287	176.9141435	146.5752918	136.9867685	136.9007658	137.2117806
AGR2	22.57940956	27.80100052	42.96421935	36.00630086	18.78104644	21.79826304	26.92980203
AGR3	19.77018159	52.85366233	74.43290689	24.12576609	9.436900519	8.619812548	9.690668762
AGRN	197.2042284	173.0303203	189.0363562	149.2096632	154.8387529	161.3174678	145.1053377
AGRP	107.7983267	92.34318312	140.4402353	119.9261071	126.1118495	101.246335	110.866183
AGT	40.50010141	50.47314838	54.07533249	55.66615793	44.25403031	53.16471531	56.23891874
AGTPBP1	171.0871973	164.2732658	146.9160263	157.8382289	107.9846957	106.3789524	116.1222431
AGTR1	53.20035493	41.43578893	34.78993794	47.04641643	39.11348886	29.00257238	40.16738987
AGTR2	14.44792947	15.61701477	16.06814763	16.45147875	14.85947795	13.92670861	15.23191504
AGTRAP	191.5580084	214.6623111	175.1988456	177.1514622	458.0852588	542.7886648	413.3916235
AGVR6190	257.1898126	235.4611116	336.7491977	273.3956924	232.7291458	327.0769611	291.756606
AGXT	73.88605958	77.09039185	81.02528874	81.17247199	77.3064835	82.02832566	83.03812493
AGXT2	29.60572437	33.78106498	43.25941422	41.78963412	35.81765853	37.58350663	35.91462812
AHCTF1	616.5757717	549.0063064	617.3398586	637.6597929	490.7009411	587.9810739	556.9770794
AHCY	268.2723785	226.0747902	214.7556147	226.061155	402.3599329	431.7453605	442.614298
AHCYL1	182.4465962	122.9837152	124.450149	126.7503974	128.5201476	106.0288084	86.26799931
AHCYL2	838.994935	652.2160317	616.7379718	546.5509559	282.1941391	305.6319854	276.950727
AHDC1	276.7586782	258.4036755	234.2268255	209.729833	166.9361299	147.2779614	143.968727
AHI1	133.8662276	114.5212626	97.14865261	136.9713739	107.9991548	85.21716897	99.27223654
AHNAK	2103.938967	1764.763132	1782.443737	1835.478698	1000.089948	740.5229763	864.2083548
AHNAK2	1902.283585	1530.720916	1938.744543	1882.263803	767.8087597	511.2257804	516.2214296
AHR	1228.7293	1006.882786	1380.731679	1516.719323	588.1954425	656.8435418	512.249454
AHRR	106.78016	111.9758951	100.081215	96.73617631	81.12832661	82.34525176	88.97234052
AHSA1	289.7851619	297.4492191	242.1578855	239.9311578	389.6426339	351.495274	371.619986
AHSA2	202.1698724	159.7708556	168.0129104	139.3076055	103.8495401	91.07333886	94.55553282
AHSG	23.63119365	25.57587445	28.36655071	31.95349676	25.76637952	29.10888617	34.18733661
AHSP	12.61722112	13.13932927	14.4658017	13.22783151	13.50477055	12.58178475	16.00259989
AICDA	23.41206624	26.08451965	31.12236582	30.98577455	24.25131416	35.93760561	26.03392246
AIDA	207.1695176	252.5174569	207.4001208	228.4281285	264.8011271	228.5889876	213.8258896
AIF1	43.60557529	54.07101405	42.83895855	40.8063028	26.59260446	29.70998494	28.0370722
AIF1L	198.5251868	226.1206598	140.6736077	122.5102648	435.1375509	214.8297856	373.2544487
AIFM1	104.3573684	108.3900936	98.13168886	85.21009424	121.5648034	136.4080202	120.7316147
AIFM2	49.54958923	47.65168134	48.08829351	43.68408128	42.44554091	48.52686298	49.13163843
AIFM3	68.7434541	62.42478953	77.87093199	72.60871994	72.95320245	77.63663606	73.12719866
AIG1	179.9181691	177.8945038	189.3884986	157.9517499	294.0120486	299.6913121	371.4259308
AIM1	660.1342855	567.2171803	540.2279908	726.8961239	654.2216164	605.9268328	614.3629675
AIM1L	193.2884095	189.2470792	211.4150825	207.8433419	202.8439524	166.1739757	169.4441618
AIM2	14.59171162	11.38983001	14.84614492	15.25679565	15.22354868	16.69217635	19.60582336
AIMP1	218.2948354	179.2418098	188.1169532	167.137125	275.376603	269.6245235	310.353952
AIMP2	382.9928571	390.7863044	348.3276312	368.1447397	558.3138671	571.3772293	606.9417452
AIP	100.6716672	121.4688132	101.8804752	92.10279988	126.4166821	132.745171	115.5670489
AIPL1	48.67890658	44.60557502	44.25040938	50.95221484	46.30715933	43.8537817	49.76963437
AIRE	114.0273773	108.3446224	118.6150921	119.6163678	112.9525402	110.838394	85.07784877
AJAP1	60.07877428	52.82929604	46.18597698	40.46808467	90.90143379	106.9293672	133.8187729
AJUBA	391.1913283	383.716198	459.2311811	313.0009076	264.9608923	194.1454525	248.183727
AK1	86.55681665	96.81326124	93.75550468	99.58606116	244.2945305	206.2496643	251.9977099
AK2	379.7128579	334.5872211	314.327776	283.8099261	373.8760683	397.3561508	384.8099388
AK3	455.8086479	463.5914629	541.5345587	510.1079175	549.2254063	604.0487605	474.9077008
AK4	273.6676243	305.462343	294.8923354	250.9370321	228.8045508	236.0989364	241.5525119
